Datetime,String,String,String,String,Datetime,Datetime
24Jan2020,Y4 000599 ,HMO,GDL,XAVRK,24Jan2020 20:30,24Jan2020 22:36
24Jan2020,Y4 000601 ,CUN,GDL,N521VL,24Jan2020 21:01,24Jan2020 23:58
24Jan2020,Y4 000602 ,MLM,FAT,XAVRD,24Jan2020 04:13,24Jan2020 08:25
24Jan2020,Y4 000603 ,FAT,MLM,XAVRD,24Jan2020 10:05,24Jan2020 13:50
24Jan2020,Y4 000606 ,GDL,CUN,N518VL,24Jan2020 17:34,24Jan2020 20:22
24Jan2020,Y4 000607 ,CUN,GDL,N505VL,24Jan2020 16:16,24Jan2020 19:13
24Jan2020,Y4 000608 ,MEX,LAP,XAVRA,24Jan2020 12:47,24Jan2020 15:17
24Jan2020,Y4 000609 ,LAP,MEX,XAVRA,24Jan2020 15:42,24Jan2020 18:01
24Jan2020,Y4 000612 ,MEX,SJD,N534VL,24Jan2020 17:48,24Jan2020 20:09
24Jan2020,Y4 000615 ,CLQ,MEX,XAVOI,24Jan2020 01:14,24Jan2020 02:41
24Jan2020,Y4 000616 ,MEX,AGU,N527VL,24Jan2020 14:20,24Jan2020 15:49
24Jan2020,Y4 000617 ,AGU,MEX,N527VL,24Jan2020 16:19,24Jan2020 17:50
24Jan2020,Y4 000619 ,CUN,GDL,N518VL,24Jan2020 13:00,24Jan2020 15:57
24Jan2020,Y4 000620 ,GDL,MXL,XAVLH,24Jan2020 11:40,24Jan2020 14:40
24Jan2020,Y4 000621 ,MXL,GDL,XAVLH,24Jan2020 15:18,24Jan2020 18:03
24Jan2020,Y4 000622 ,GDL,MXL,N509VL,24Jan2020 03:51,24Jan2020 06:43
24Jan2020,Y4 000623 ,MXL,GDL,N509VL,24Jan2020 07:22,24Jan2020 10:07
24Jan2020,Y4 000624 ,GDL,MXL,N505VL,24Jan2020 00:21,24Jan2020 03:21
24Jan2020,Y4 000625 ,MXL,GDL,N505VL,24Jan2020 03:52,24Jan2020 06:37
24Jan2020,Y4 000626 ,GDL,CJS,XAVRK,24Jan2020 12:09,24Jan2020 14:31
24Jan2020,Y4 000627 ,CJS,GDL,XAVRK,24Jan2020 15:01,24Jan2020 17:15
24Jan2020,Y4 000628 ,GDL,CUN,XAVRE,24Jan2020 00:07,24Jan2020 02:55
24Jan2020,Y4 000630 ,GDL,CUN,N509VL,24Jan2020 14:10,24Jan2020 16:58
24Jan2020,Y4 000631 ,CUN,GDL,N535VL,24Jan2020 19:43,24Jan2020 22:40
24Jan2020,Y4 000632 ,GDL,CUN,N535VL,24Jan2020 16:13,24Jan2020 19:01
24Jan2020,Y4 000633 ,CUN,GDL,N508VL,24Jan2020 23:11,25Jan2020 02:08
24Jan2020,Y4 000634 ,GDL,CUN,N505VL,24Jan2020 12:51,24Jan2020 15:39
24Jan2020,Y4 000635 ,CUN,GDL,XAVRE,24Jan2020 03:35,24Jan2020 06:32
24Jan2020,Y4 000638 ,BJX,CUN,XAVLZ,24Jan2020 19:38,24Jan2020 22:07
24Jan2020,Y4 000639 ,CUN,BJX,XAVLZ,24Jan2020 22:47,25Jan2020 01:27
24Jan2020,Y4 000640 ,BJX,CUN,N521VL,24Jan2020 11:50,24Jan2020 14:19
24Jan2020,Y4 000641 ,CUN,BJX,N531VL,24Jan2020 02:33,24Jan2020 05:13
24Jan2020,Y4 000654 ,MEX,VER,N513VL,24Jan2020 12:58,24Jan2020 13:59
24Jan2020,Y4 000655 ,VER,MEX,N513VL,24Jan2020 14:38,24Jan2020 15:55
24Jan2020,Y4 000670 ,GDL,CUL,XAVRC,24Jan2020 03:11,24Jan2020 04:37
24Jan2020,Y4 000671 ,CUL,GDL,XAVRC,24Jan2020 01:05,24Jan2020 02:31
24Jan2020,Y4 000675 ,MTY,GDL,XAVOE,24Jan2020 14:04,24Jan2020 15:35
24Jan2020,Y4 000676 ,GDL,MTY,XAVOE,24Jan2020 11:58,24Jan2020 13:31
24Jan2020,Y4 000678 ,GDL,CUU,N533VL,24Jan2020 14:03,24Jan2020 15:56
24Jan2020,Y4 000679 ,CUU,GDL,N533VL,24Jan2020 16:26,24Jan2020 18:15
24Jan2020,Y4 000680 ,GDL,LAP,XAVLH,24Jan2020 18:55,24Jan2020 20:39
24Jan2020,Y4 000681 ,LAP,GDL,XAVLH,24Jan2020 21:19,24Jan2020 22:55
24Jan2020,Y4 000682 ,GDL,HMO,XAVRJ,24Jan2020 00:30,24Jan2020 02:45
24Jan2020,Y4 000683 ,HMO,GDL,XAVRJ,24Jan2020 03:25,24Jan2020 05:31
24Jan2020,Y4 000686 ,GDL,MID,XAVRJ,24Jan2020 16:00,24Jan2020 18:22
24Jan2020,Y4 000687 ,MID,GDL,XAVLB,24Jan2020 12:55,24Jan2020 15:30
24Jan2020,Y4 000690 ,GDL,CUL,XAVRC,24Jan2020 13:12,24Jan2020 14:38
24Jan2020,Y4 000691 ,CUL,GDL,XAVRC,24Jan2020 15:13,24Jan2020 16:39
24Jan2020,Y4 000692 ,GDL,VER,N505VL,24Jan2020 19:50,24Jan2020 21:21
24Jan2020,Y4 000693 ,VER,GDL,N505VL,24Jan2020 22:03,24Jan2020 23:42
24Jan2020,Y4 000696 ,MEX,BJX,XAVOZ,24Jan2020 13:25,24Jan2020 14:51
24Jan2020,Y4 000697 ,BJX,MEX,N531VL,24Jan2020 11:25,24Jan2020 12:50
24Jan2020,Y4 000698 ,GDL,TRC,N533VL,24Jan2020 18:47,24Jan2020 20:06
24Jan2020,Y4 000699 ,TRC,GDL,N533VL,24Jan2020 20:44,24Jan2020 22:06
24Jan2020,Y4 000700 ,MEX,CUN,XAVLV,24Jan2020 20:15,24Jan2020 22:33
24Jan2020,Y4 000701 ,CUN,MEX,XAVLM,24Jan2020 17:40,24Jan2020 20:14
24Jan2020,Y4 000705 ,CUN,MEX,XAVLV,24Jan2020 23:18,25Jan2020 01:52
24Jan2020,Y4 000706 ,MEX,CUN,XAVLW,24Jan2020 23:01,25Jan2020 01:19
24Jan2020,Y4 000707 ,CUN,MEX,XAVRH,24Jan2020 03:06,24Jan2020 05:40
24Jan2020,Y4 000709 ,CUN,MEX,XAVRB,24Jan2020 15:29,24Jan2020 18:03
24Jan2020,Y4 000711 ,CUN,MEX,N539VL,24Jan2020 01:08,24Jan2020 03:42
24Jan2020,Y4 000712 ,MEX,CUN,N536VL,24Jan2020 17:51,24Jan2020 20:09
24Jan2020,Y4 000713 ,CUN,MEX,N536VL,24Jan2020 20:49,24Jan2020 23:23
24Jan2020,Y4 000714 ,MEX,CUN,XAVRB,24Jan2020 12:31,24Jan2020 14:49
24Jan2020,Y4 000715 ,CUN,MEX,XAVRB,24Jan2020 01:59,24Jan2020 04:33
24Jan2020,Y4 000716 ,MEX,CUN,XAVLM,24Jan2020 14:45,24Jan2020 17:03
24Jan2020,Y4 000718 ,MEX,CUN,XAVLY,24Jan2020 22:10,25Jan2020 00:28
24Jan2020,Y4 000722 ,MEX,CUN,XAVRH,24Jan2020 00:08,24Jan2020 02:26
24Jan2020,Y4 000724 ,MEX,CUU,N534VL,24Jan2020 11:40,24Jan2020 14:06
24Jan2020,Y4 000725 ,CUU,MEX,N534VL,24Jan2020 14:41,24Jan2020 17:03
24Jan2020,Y4 000726 ,MEX,CUU,XAVLL,24Jan2020 01:04,24Jan2020 03:30
24Jan2020,Y4 000727 ,CUU,MEX,XAVLL,24Jan2020 04:05,24Jan2020 06:27
24Jan2020,Y4 000728 ,MEX,GDL,N515VL,24Jan2020 01:54,24Jan2020 03:22
24Jan2020,Y4 000729 ,GDL,MEX,N527VL,24Jan2020 03:52,24Jan2020 05:23
24Jan2020,Y4 000730 ,MEX,GDL,XAVLN,24Jan2020 00:41,24Jan2020 02:09
24Jan2020,Y4 000731 ,GDL,MEX,N538VL,24Jan2020 12:14,24Jan2020 13:45
24Jan2020,Y4 000732 ,MEX,GDL,N535VL,24Jan2020 04:01,24Jan2020 05:29
24Jan2020,Y4 000733 ,GDL,MEX,N517VL,24Jan2020 14:58,24Jan2020 16:29
24Jan2020,Y4 000734 ,MEX,GDL,N531VL,24Jan2020 16:20,24Jan2020 17:48
24Jan2020,Y4 000735 ,GDL,MEX,N531VL,24Jan2020 18:18,24Jan2020 19:49
24Jan2020,Y4 000737 ,GDL,MEX,N538VL,24Jan2020 15:53,24Jan2020 17:24
24Jan2020,Y4 000738 ,MEX,GDL,N538VL,24Jan2020 13:55,24Jan2020 15:23
24Jan2020,Y4 000740 ,GDL,HMO,N525VL,24Jan2020 12:56,24Jan2020 15:11
24Jan2020,Y4 000741 ,HMO,GDL,N525VL,24Jan2020 15:41,24Jan2020 17:47
24Jan2020,Y4 000742 ,MEX,GDL,XAVRA,24Jan2020 22:08,24Jan2020 23:36
24Jan2020,Y4 000743 ,GDL,MEX,N517VL,24Jan2020 02:49,24Jan2020 04:20
24Jan2020,Y4 000744 ,MEX,GDL,N517VL,24Jan2020 13:00,24Jan2020 14:28
24Jan2020,Y4 000745 ,GDL,MEX,N535VL,24Jan2020 00:06,24Jan2020 01:37
24Jan2020,Y4 000746 ,GDL,SJD,XAVLU,24Jan2020 19:43,24Jan2020 21:20
24Jan2020,Y4 000747 ,SJD,GDL,XAVLU,24Jan2020 21:56,24Jan2020 23:27
24Jan2020,Y4 000750 ,MEX,MXL,XAVLV,24Jan2020 12:00,24Jan2020 15:28
24Jan2020,Y4 000751 ,MXL,MEX,XAVLV,24Jan2020 06:52,24Jan2020 10:10
24Jan2020,Y4 000752 ,MEX,MXL,XAVLV,24Jan2020 02:39,24Jan2020 06:16
24Jan2020,Y4 000753 ,MXL,MEX,XAVLV,24Jan2020 16:12,24Jan2020 19:30
24Jan2020,Y4 000754 ,MEX,MID,N517VL,24Jan2020 17:55,24Jan2020 19:31
24Jan2020,Y4 000755 ,MID,MEX,XAVOY,24Jan2020 00:54,24Jan2020 03:05
24Jan2020,Y4 000756 ,MEX,MID,N536VL,24Jan2020 12:25,24Jan2020 14:20
24Jan2020,Y4 000757 ,MID,MEX,N517VL,24Jan2020 20:20,24Jan2020 22:31
24Jan2020,Y4 000758 ,MEX,MID,XAVRF,24Jan2020 03:40,24Jan2020 05:35
24Jan2020,Y4 000759 ,MID,MEX,N536VL,24Jan2020 14:55,24Jan2020 17:06
24Jan2020,Y4 000760 ,MEX,HMO,N524VL,24Jan2020 11:15,24Jan2020 14:10
24Jan2020,Y4 000761 ,HMO,MEX,N524VL,24Jan2020 14:40,24Jan2020 17:20
24Jan2020,Y4 000762 ,MEX,HMO,N513VL,24Jan2020 23:06,25Jan2020 02:01
24Jan2020,Y4 000763 ,HMO,MEX,XAVRA,24Jan2020 02:31,24Jan2020 05:11
24Jan2020,Y4 000764 ,MEX,OAX,N514VL,24Jan2020 17:25,24Jan2020 18:35
24Jan2020,Y4 000765 ,OAX,MEX,N514VL,24Jan2020 19:05,24Jan2020 20:32
24Jan2020,Y4 000770 ,MEX,LAP,XAVRB,24Jan2020 18:48,24Jan2020 21:15
24Jan2020,Y4 000771 ,LAP,MEX,XAVRB,24Jan2020 21:50,25Jan2020 00:09
24Jan2020,Y4 000772 ,MEX,TGZ,XAVLP,24Jan2020 13:48,24Jan2020 15:33
24Jan2020,Y4 000773 ,TGZ,MEX,XAVLP,24Jan2020 16:12,24Jan2020 18:07
24Jan2020,Y4 000776 ,MEX,CZM,N527VL,24Jan2020 18:27,24Jan2020 20:33
24Jan2020,Y4 000777 ,CZM,MEX,N527VL,24Jan2020 21:08,24Jan2020 23:50
24Jan2020,Y4 000778 ,MEX,HUX,XAVRA,24Jan2020 17:59,24Jan2020 19:23
24Jan2020,Y4 000779 ,HUX,MEX,XAVRA,24Jan2020 19:53,24Jan2020 21:33
24Jan2020,Y4 000780 ,MEX,SJD,N517VL,24Jan2020 23:46,25Jan2020 02:07
24Jan2020,Y4 000781 ,SJD,MEX,XAVOZ,24Jan2020 02:42,24Jan2020 04:59
24Jan2020,Y4 000783 ,SJD,MEX,N534VL,24Jan2020 20:44,24Jan2020 23:01
24Jan2020,Y4 000784 ,MEX,PVR,XAVLW,24Jan2020 18:17,24Jan2020 19:56
24Jan2020,Y4 000785 ,PVR,MEX,XAVLW,24Jan2020 20:31,24Jan2020 22:16
24Jan2020,Y4 000786 ,MEX,PVR,N542VL,24Jan2020 00:30,24Jan2020 02:05
24Jan2020,Y4 000787 ,PVR,MEX,N542VL,24Jan2020 02:44,24Jan2020 04:29
24Jan2020,Y4 000790 ,MEX,CUL,N536VL,24Jan2020 00:54,24Jan2020 03:06
24Jan2020,Y4 000791 ,CUL,MEX,N536VL,24Jan2020 03:41,24Jan2020 05:43
24Jan2020,Y4 000792 ,MEX,CUL,N542VL,24Jan2020 11:20,24Jan2020 13:32
24Jan2020,Y4 000792A,GDL,CUL,N542VL,24Jan2020 11:20,24Jan2020 13:32
24Jan2020,Y4 000793 ,CUL,MEX,XAVLY,24Jan2020 14:07,24Jan2020 16:09
24Jan2020,Y4 000794 ,MEX,TGZ,XAVRI,24Jan2020 00:21,24Jan2020 02:06
24Jan2020,Y4 000795 ,TGZ,MEX,XAVRI,24Jan2020 02:36,24Jan2020 04:31
24Jan2020,Y4 000796 ,MEX,TAP,XAVLY,24Jan2020 16:54,24Jan2020 18:48
24Jan2020,Y4 000797 ,TAP,MEX,XAVLY,24Jan2020 19:23,24Jan2020 21:25
24Jan2020,Y4 000798 ,MEX,MZT,XAVLP,24Jan2020 19:21,24Jan2020 21:09
24Jan2020,Y4 000799 ,MZT,MEX,XAVLP,24Jan2020 21:47,24Jan2020 23:36
24Jan2020,Y4 000808 ,MEX,ZIH,N531VL,24Jan2020 20:30,24Jan2020 21:40
24Jan2020,Y4 000809 ,ZIH,MEX,N531VL,24Jan2020 22:10,24Jan2020 23:38
24Jan2020,Y4 000810 ,TIJ,MEX,N524VL,24Jan2020 07:02,24Jan2020 10:36
24Jan2020,Y4 000811 ,MEX,TIJ,XAVRI,24Jan2020 14:13,24Jan2020 18:07
24Jan2020,Y4 000812 ,TIJ,MEX,XAVRH,24Jan2020 19:34,24Jan2020 23:08
24Jan2020,Y4 000813 ,MEX,TIJ,XAVLM,24Jan2020 21:14,25Jan2020 01:08
24Jan2020,Y4 000814 ,TIJ,MEX,N526VL,24Jan2020 07:51,24Jan2020 11:25
24Jan2020,Y4 000815 ,MEX,TIJ,XAVOY,24Jan2020 12:41,24Jan2020 16:35
24Jan2020,Y4 000816 ,TIJ,MEX,XAVOY,24Jan2020 17:05,24Jan2020 20:39
24Jan2020,Y4 000817 ,MEX,TIJ,XAVRH,24Jan2020 15:06,24Jan2020 19:00
24Jan2020,Y4 000818 ,TIJ,MEX,XAVLM,24Jan2020 01:38,24Jan2020 05:12
24Jan2020,Y4 000819A,MEX,TIJ,N539VL,24Jan2020 04:20,24Jan2020 08:00
24Jan2020,Y4 000819L,MEX,MEX,N528VL,24Jan2020 02:38,24Jan2020 06:32
24Jan2020,Y4 000820 ,TIJ,MEX,XAVRI,24Jan2020 18:41,24Jan2020 22:15
24Jan2020,Y4 000821 ,MEX,TIJ,XAVLK,24Jan2020 03:27,24Jan2020 07:21
24Jan2020,Y4 000822 ,TIJ,MEX,XAVLP,24Jan2020 04:30,24Jan2020 08:04
24Jan2020,Y4 000823 ,MEX,TIJ,XAVOM,24Jan2020 00:06,24Jan2020 04:00
24Jan2020,Y4 000824 ,MEX,CTM,XAVOY,24Jan2020 21:54,24Jan2020 23:55
24Jan2020,Y4 000825 ,CTM,MEX,XAVRF,24Jan2020 00:25,24Jan2020 02:52
24Jan2020,Y4 000830 ,TIJ,ZCL,N539VL,24Jan2020 09:57,24Jan2020 12:37
24Jan2020,Y4 000831 ,ZCL,TIJ,N539VL,24Jan2020 13:07,24Jan2020 16:05
24Jan2020,Y4 000840 ,TIJ,VER,N541VL,24Jan2020 16:59,24Jan2020 20:28
24Jan2020,Y4 000841 ,VER,TIJ,N541VL,24Jan2020 20:58,25Jan2020 01:02
24Jan2020,Y4 000842 ,TIJ,CLQ,XAVLN,24Jan2020 16:40,24Jan2020 19:40
24Jan2020,Y4 000843 ,CLQ,TIJ,XAVLN,24Jan2020 20:12,24Jan2020 23:20
24Jan2020,Y4 000844 ,TIJ,TPQ,XAVLC,24Jan2020 13:12,24Jan2020 15:34
24Jan2020,Y4 000845 ,TPQ,TIJ,XAVLC,24Jan2020 16:20,24Jan2020 19:07
24Jan2020,Y4 000854 ,MEX,MIA,XAVLL,24Jan2020 14:11,24Jan2020 17:20
24Jan2020,Y4 000855 ,MIA,MEX,XAVLL,24Jan2020 19:00,24Jan2020 22:58
24Jan2020,Y4 000877 ,LAX,DGO,N507VL,24Jan2020 10:24,24Jan2020 13:14
24Jan2020,Y4 000890 ,GDL,IAH,XAVRE,24Jan2020 13:05,24Jan2020 15:23
24Jan2020,Y4 000891 ,IAH,GDL,XAVRE,24Jan2020 16:43,24Jan2020 19:17
24Jan2020,Y4 000894 ,GDL,JFK,XAVLQ,24Jan2020 00:31,24Jan2020 05:41
24Jan2020,Y4 000895 ,JFK,GDL,XAVLQ,24Jan2020 06:56,24Jan2020 13:03
24Jan2020,Y4 000896 ,GDL,SEA,N533VL,24Jan2020 23:12,25Jan2020 04:45
24Jan2020,Y4 000897 ,SEA,GDL,N525VL,24Jan2020 06:05,24Jan2020 11:01
24Jan2020,Y4 000899 ,LAX,BJX,N511VL,24Jan2020 17:52,24Jan2020 21:05
24Jan2020,Y4 000900 ,BJX,LAX,N511VL,24Jan2020 22:05,25Jan2020 01:53
24Jan2020,Y4 000901 ,LAX,MEX,N514VL,24Jan2020 08:08,24Jan2020 12:05
24Jan2020,Y4 000902 ,GDL,OAK,N538VL,24Jan2020 01:41,24Jan2020 06:00
24Jan2020,Y4 000903 ,OAK,GDL,N538VL,24Jan2020 07:20,24Jan2020 11:10
24Jan2020,Y4 000904 ,MEX,OAK,XAVRH,24Jan2020 23:58,25Jan2020 04:55
24Jan2020,Y4 000912 ,GDL,LAX,N511VL,24Jan2020 12:30,24Jan2020 16:12
24Jan2020,Y4 000913 ,LAX,GDL,XAVLF,24Jan2020 09:25,24Jan2020 12:38
24Jan2020,Y4 000914 ,GDL,LAX,N507VL,24Jan2020 04:03,24Jan2020 07:21
24Jan2020,Y4 000915 ,LAX,GDL,XAVLH,24Jan2020 03:33,24Jan2020 06:46
24Jan2020,Y4 000916 ,GDL,LAX,XAVOE,24Jan2020 18:38,24Jan2020 22:20
24Jan2020,Y4 000917 ,LAX,GDL,XAVLF,24Jan2020 20:24,24Jan2020 23:37
24Jan2020,Y4 000918 ,GDL,LAX,XAVLF,24Jan2020 15:02,24Jan2020 18:44
24Jan2020,Y4 000919 ,LAX,GDL,N519VL,24Jan2020 00:00,24Jan2020 03:13
24Jan2020,Y4 000922 ,ZCL,LAX,XAVLF,24Jan2020 01:28,24Jan2020 04:58
24Jan2020,Y4 000926 ,MEX,LAX,N514VL,24Jan2020 02:16,24Jan2020 06:38
24Jan2020,Y4 000928 ,UPN,LAX,XAVOD,24Jan2020 01:42,24Jan2020 05:45
24Jan2020,Y4 000930 ,GDL,SJC,XAVLS,24Jan2020 14:04,24Jan2020 18:15
24Jan2020,Y4 000931 ,SJC,GDL,XAVLS,24Jan2020 19:45,24Jan2020 23:26
24Jan2020,Y4 000936 ,GDL,ONT,N519VL,24Jan2020 03:35,24Jan2020 06:49
24Jan2020,Y4 000937 ,ONT,GDL,N519VL,24Jan2020 08:40,24Jan2020 11:42
24Jan2020,Y4 000938 ,GDL,PDX,XAVRK,24Jan2020 23:31,25Jan2020 04:45
24Jan2020,Y4 000939 ,PDX,GDL,XAVRK,24Jan2020 06:15,24Jan2020 10:58
24Jan2020,Y4 000940 ,GDL,MDW,XAVOD,24Jan2020 13:00,24Jan2020 17:05
24Jan2020,Y4 000940A,DTW,MDW,XAVOD,24Jan2020 13:00,24Jan2020 17:05
24Jan2020,Y4 000940R,DTW,DTW,XAVOD,24Jan2020 13:00,24Jan2020 17:05
24Jan2020,Y4 000941 ,MDW,GDL,XAVOK,24Jan2020 23:37,25Jan2020 04:16
24Jan2020,Y4 000942 ,BJX,MDW,XAVLE,24Jan2020 16:32,24Jan2020 20:25
24Jan2020,Y4 000942A,CLT,MDW,XAVLE,24Jan2020 16:32,24Jan2020 20:25
24Jan2020,Y4 000943 ,MDW,BJX,XAVLE,24Jan2020 21:40,25Jan2020 02:15
24Jan2020,Y4 000944 ,DGO,MDW,N507VL,24Jan2020 14:04,24Jan2020 17:46
24Jan2020,Y4 000945 ,MDW,DGO,N507VL,24Jan2020 19:06,24Jan2020 23:28
24Jan2020,Y4 000946 ,MLM,MDW,XAVOK,24Jan2020 18:23,24Jan2020 22:18
24Jan2020,Y4 000946A,MEM,MDW,XAVOK,24Jan2020 18:23,24Jan2020 22:18
24Jan2020,Y4 000947 ,MDW,MLM,XAVOK,24Jan2020 13:00,24Jan2020 17:28
24Jan2020,Y4 000950 ,GDL,FAT,N533VL,24Jan2020 03:14,24Jan2020 06:53
24Jan2020,Y4 000951 ,FAT,GDL,N533VL,24Jan2020 08:20,24Jan2020 11:50
24Jan2020,Y4 000954 ,MEX,ORD,N537VL,24Jan2020 13:09,24Jan2020 17:26
24Jan2020,Y4 000955 ,ORD,MEX,N537VL,24Jan2020 19:06,24Jan2020 23:54
24Jan2020,Y4 000960 ,GDL,LAS,N525VL,24Jan2020 18:37,24Jan2020 22:11
24Jan2020,Y4 000961 ,LAS,GDL,N525VL,24Jan2020 23:26,25Jan2020 02:45
24Jan2020,Y4 000964 ,MEX,SAT,N526VL,24Jan2020 17:22,24Jan2020 19:26
24Jan2020,Y4 000965 ,SAT,MEX,N526VL,24Jan2020 20:54,24Jan2020 23:07
24Jan2020,Y4 000966 ,MEX,LAS,N538VL,24Jan2020 18:22,24Jan2020 22:32
24Jan2020,Y4 000967 ,LAS,MEX,N538VL,24Jan2020 23:47,25Jan2020 03:38
24Jan2020,Y4 000968 ,GDL,SJC,N519VL,24Jan2020 15:04,24Jan2020 19:15
24Jan2020,Y4 000969 ,SJC,GDL,N519VL,24Jan2020 20:45,25Jan2020 00:26
24Jan2020,Y4 000970 ,GDL,SMF,XAVLD,24Jan2020 02:33,24Jan2020 06:54
24Jan2020,Y4 000971 ,SMF,GDL,XAVLD,24Jan2020 07:49,24Jan2020 11:38
24Jan2020,Y4 000974 ,GDL,PHX,XAVRE,24Jan2020 20:07,24Jan2020 23:04
24Jan2020,Y4 000976 ,GDL,MCO,XAVLD,24Jan2020 13:06,24Jan2020 16:45
24Jan2020,Y4 000977 ,MCO,GDL,XAVLD,24Jan2020 18:15,24Jan2020 22:22
24Jan2020,Y4 000989 ,LAX,GDL,XAVOD,24Jan2020 07:15,24Jan2020 10:28
24Jan2020,Y4 000990 ,MLM,OAK,XAVRD,24Jan2020 16:35,24Jan2020 21:15
24Jan2020,Y4 000991 ,OAK,MLM,XAVRD,24Jan2020 22:30,25Jan2020 02:30
24Jan2020,Y4 000992 ,BJX,OAK,XAVOZ,24Jan2020 15:42,24Jan2020 20:15
24Jan2020,Y4 000993 ,OAK,BJX,XAVOZ,24Jan2020 21:30,25Jan2020 01:38
24Jan2020,Y4 000995 ,LAX,MEX,N537VL,24Jan2020 01:10,24Jan2020 05:07
24Jan2020,Y4 000998 ,GDL,RNO,XAVLQ,24Jan2020 15:12,24Jan2020 19:40
24Jan2020,Y4 000999 ,RNO,GDL,XAVLQ,24Jan2020 21:20,25Jan2020 01:14
24Jan2020,Y4 005598 ,GDL,HMO,XAVLJ,24Jan2020 21:00,24Jan2020 23:15
24Jan2020,Y4 005599 ,HMO,GDL,XAVLJ,24Jan2020 23:55,25Jan2020 02:01
24Jan2020,Y4 005624 ,GDL,MXL,XAVLJ,24Jan2020 14:00,24Jan2020 17:00
24Jan2020,Y4 005625 ,MXL,GDL,XAVLJ,24Jan2020 17:35,24Jan2020 20:20
24Jan2020,Y4 005674 ,GDL,MTY,XAVLJ,24Jan2020 02:18,24Jan2020 03:51
24Jan2020,Y4 005675 ,MTY,GDL,XAVLJ,24Jan2020 11:35,24Jan2020 13:06
24Jan2020,Y4 005986 ,GDL,DEN,N515VL,24Jan2020 15:03,24Jan2020 18:45
24Jan2020,Y4 005987 ,DEN,GDL,N515VL,24Jan2020 20:25,25Jan2020 00:05
25Jan2020,Q6 004050 ,SJO,MEX,N512VL,25Jan2020 12:00,25Jan2020 15:17
25Jan2020,Q6 004051 ,MEX,SJO,N512VL,25Jan2020 16:07,25Jan2020 19:09
25Jan2020,Q6 004068 ,GUA,MEX,N512VL,25Jan2020 22:25,26Jan2020 00:49
25Jan2020,Q6 004068 ,SJO,GUA,N512VL,25Jan2020 19:54,25Jan2020 21:40
25Jan2020,Q6 004069 ,GUA,SJO,N512VL,25Jan2020 04:27,25Jan2020 06:03
25Jan2020,Q6 004069 ,MEX,GUA,N512VL,25Jan2020 01:39,25Jan2020 03:42
25Jan2020,Q6 004082 ,SAL,IAD,N504VL,25Jan2020 22:31,26Jan2020 02:58
25Jan2020,Q6 004082 ,SJO,SAL,N504VL,25Jan2020 20:00,25Jan2020 21:31
25Jan2020,Q6 004084 ,SAL,JFK,N504VL,25Jan2020 00:31,25Jan2020 05:19
25Jan2020,Q6 004085 ,JFK,SAL,N504VL,25Jan2020 09:21,25Jan2020 14:35
25Jan2020,Q6 004085 ,SAL,SJO,N504VL,25Jan2020 15:45,25Jan2020 17:05
25Jan2020,Q6 004090 ,SAL,LAX,N501VL,25Jan2020 22:45,26Jan2020 04:15
25Jan2020,Q6 004091 ,LAX,SAL,N501VL,25Jan2020 08:38,25Jan2020 13:45
25Jan2020,Q6 004091R,LAX,LAX,N501VL,25Jan2020 08:38,25Jan2020 13:45
25Jan2020,Q6 004092 ,GUA,LAX,N501VL,25Jan2020 01:19,25Jan2020 06:48
25Jan2020,Y4 000110 ,PBC,CUN,XAVLL,25Jan2020 14:19,25Jan2020 16:26
25Jan2020,Y4 000111 ,CUN,PBC,XAVLL,25Jan2020 11:30,25Jan2020 13:43
25Jan2020,Y4 000112 ,QRO,CUN,XAVLL,25Jan2020 20:09,25Jan2020 22:30
25Jan2020,Y4 000113 ,CUN,QRO,XAVLL,25Jan2020 17:02,25Jan2020 19:37
25Jan2020,Y4 000114 ,CJS,CUN,N526VL,25Jan2020 21:52,26Jan2020 01:11
25Jan2020,Y4 000115 ,CUN,CJS,N526VL,25Jan2020 17:28,25Jan2020 21:22
25Jan2020,Y4 000119 ,CUN,TGZ,XAVLE,25Jan2020 21:36,25Jan2020 23:31
25Jan2020,Y4 000127 ,OAX,MTY,XAVOI,25Jan2020 01:07,25Jan2020 03:04
25Jan2020,Y4 000128 ,MTY,SJD,XAVOI,25Jan2020 22:37,26Jan2020 00:45
25Jan2020,Y4 000132 ,SLP,CUN,N541VL,25Jan2020 16:25,25Jan2020 18:45
25Jan2020,Y4 000133 ,CUN,SLP,N541VL,25Jan2020 19:25,25Jan2020 21:58
25Jan2020,Y4 000158 ,GDL,OAX,XAVLQ,25Jan2020 13:43,25Jan2020 15:22
25Jan2020,Y4 000164 ,CUL,MXL,N543VL,25Jan2020 19:06,25Jan2020 21:12
25Jan2020,Y4 000165 ,MXL,CUL,N543VL,25Jan2020 21:52,25Jan2020 23:47
25Jan2020,Y4 000173 ,CEN,MEX,XAVRI,25Jan2020 01:54,25Jan2020 04:17
25Jan2020,Y4 000178 ,MEX,MTY,XAVOC,25Jan2020 03:09,25Jan2020 04:52
25Jan2020,Y4 000179 ,MTY,MEX,XAVOC,25Jan2020 00:46,25Jan2020 02:28
25Jan2020,Y4 000180 ,MEX,MTY,N520VL,25Jan2020 12:55,25Jan2020 14:38
25Jan2020,Y4 000180S,MEX,MEX,N520VL,25Jan2020 12:55,25Jan2020 14:38
