Datetime,String,String,String,String,Datetime,Datetime,String,String,String,String,String
date_of_origin,flight_designator,departure_airport,arrival_airport,service_type,schedule_departure,schedule_arrival,aircraft_type,status_code,aircraft_owner,cockpit_employer,cabin_employer
29Jan2020,Y4 000448 ,TIJ,MID,J,29Jan2020 07:46,29Jan2020 11:57,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000818 ,TIJ,MEX,J,29Jan2020 01:38,29Jan2020 05:12,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000190 ,MTY,CUN,J,29Jan2020 11:58,29Jan2020 14:18,31A,S,Y4,Y4,Y4
29Jan2020,Y4 000784 ,MEX,PVR,J,29Jan2020 18:17,29Jan2020 19:56,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000931 ,SJC,GDL,J,29Jan2020 19:45,29Jan2020 23:26,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000948 ,ZCL,MDW,J,29Jan2020 23:28,30Jan2020 03:08,319,S,Y4,Y4,Y4
29Jan2020,Y4 000401 ,BJX,TIJ,J,29Jan2020 13:42,29Jan2020 16:59,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000437 ,GDL,TIJ,J,29Jan2020 17:19,29Jan2020 20:32,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000686 ,GDL,MID,J,29Jan2020 16:00,29Jan2020 18:22,32A,S,Y4,Y4,Y4
29Jan2020,Y4 005982 ,MEX,DEN,J,29Jan2020 14:47,29Jan2020 18:45,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000790 ,MEX,CUL,J,29Jan2020 00:54,29Jan2020 03:06,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000500 ,TIJ,HMO,J,29Jan2020 13:16,29Jan2020 14:40,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000422 ,TIJ,GDL,J,29Jan2020 17:39,29Jan2020 20:31,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000712 ,MEX,CUN,J,29Jan2020 17:51,29Jan2020 20:09,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000492 ,TIJ,AGU,J,29Jan2020 00:10,29Jan2020 02:56,32A,S,Y4,Y4,Y4
29Jan2020,Q6 004093 ,LAX,GUA,J,29Jan2020 08:24,29Jan2020 13:24,319,S,Q6,Q6,Q6
29Jan2020,Y4 000654 ,MEX,VER,J,29Jan2020 12:58,29Jan2020 13:59,32A,C,Y4,Y4,Y4
29Jan2020,Y4 000797 ,TAP,MEX,J,29Jan2020 19:23,29Jan2020 21:25,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000620 ,GDL,MXL,J,29Jan2020 11:40,29Jan2020 14:40,321,S,Y4,Y4,Y4
29Jan2020,Y4 000639 ,CUN,BJX,J,29Jan2020 22:47,30Jan2020 01:27,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000711 ,CUN,MEX,J,29Jan2020 01:08,29Jan2020 03:42,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000593 ,MZT,TIJ,J,29Jan2020 15:58,29Jan2020 18:31,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000633 ,CUN,GDL,J,29Jan2020 23:11,30Jan2020 02:08,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000946 ,MLM,MDW,J,29Jan2020 18:23,29Jan2020 22:18,319,S,Y4,Y4,Y4
29Jan2020,Y4 000895R,JFK,JFK,J,29Jan2020 06:56,29Jan2020 13:03,32A,C,Y4,Y4,Y4
29Jan2020,Y4 000619 ,CUN,GDL,J,29Jan2020 13:00,29Jan2020 15:57,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000817 ,MEX,TIJ,J,29Jan2020 15:06,29Jan2020 19:00,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000640 ,BJX,CUN,J,29Jan2020 11:50,29Jan2020 14:19,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000599 ,HMO,GDL,J,29Jan2020 20:30,29Jan2020 22:36,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000718 ,MEX,CUN,J,29Jan2020 22:10,30Jan2020 00:28,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000439 ,CUL,TIJ,J,29Jan2020 22:02,30Jan2020 00:20,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000405 ,BJX,TIJ,J,29Jan2020 12:05,29Jan2020 15:22,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000451 ,SJD,TIJ,J,29Jan2020 21:14,29Jan2020 23:31,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000550 ,TIJ,PVR,J,29Jan2020 21:12,29Jan2020 23:52,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000257 ,MID,BJX,J,29Jan2020 01:10,29Jan2020 03:29,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000256 ,BJX,MID,J,29Jan2020 04:14,29Jan2020 06:20,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000684 ,GDL,CEN,J,29Jan2020 12:58,29Jan2020 14:55,320,S,Y4,Y4,Y4
29Jan2020,Y4 000655 ,VER,MEX,J,29Jan2020 14:38,29Jan2020 15:55,32A,C,Y4,Y4,Y4
29Jan2020,Y4 000933 ,SJC,BJX,J,29Jan2020 22:45,30Jan2020 02:26,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000478 ,TIJ,CUU,J,29Jan2020 02:29,29Jan2020 04:24,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000600 ,GDL,CUN,J,29Jan2020 01:00,29Jan2020 03:48,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000990 ,MLM,OAK,J,29Jan2020 16:35,29Jan2020 21:15,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000925 ,LAX,AGU,J,29Jan2020 17:42,29Jan2020 20:46,319,S,Y4,Y4,Y4
29Jan2020,Y4 000530 ,TIJ,ACA,J,29Jan2020 08:30,29Jan2020 12:00,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000512 ,TIJ,MTY,J,29Jan2020 16:06,29Jan2020 18:51,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000924 ,AGU,LAX,J,29Jan2020 22:04,30Jan2020 01:42,319,S,Y4,Y4,Y4
29Jan2020,Y4 000932 ,BJX,SJC,J,29Jan2020 16:56,29Jan2020 21:15,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000609 ,LAP,MEX,J,29Jan2020 15:13,29Jan2020 17:32,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000732 ,MEX,GDL,J,29Jan2020 04:01,29Jan2020 05:29,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000185 ,MTY,MEX,J,29Jan2020 04:50,29Jan2020 06:32,320,S,Y4,Y4,Y4
29Jan2020,Y4 000226 ,MTY,CUN,J,29Jan2020 16:33,29Jan2020 18:53,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000770 ,MEX,LAP,J,29Jan2020 18:48,29Jan2020 21:15,21A,S,Y4,Y4,Y4
29Jan2020,Y4 005743 ,GDL,MEX,J,29Jan2020 12:26,29Jan2020 13:57,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000434 ,TIJ,GDL,J,29Jan2020 00:16,29Jan2020 03:08,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000626 ,GDL,CJS,J,29Jan2020 12:09,29Jan2020 14:31,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000693 ,VER,GDL,J,29Jan2020 22:03,29Jan2020 23:42,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000821 ,MEX,TIJ,J,29Jan2020 03:27,29Jan2020 07:21,320,S,Y4,Y4,Y4
29Jan2020,Y4 000691 ,CUL,GDL,J,29Jan2020 15:13,29Jan2020 16:39,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000756 ,MEX,MID,J,29Jan2020 12:25,29Jan2020 14:20,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000796 ,MEX,TAP,J,29Jan2020 16:54,29Jan2020 18:48,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000891 ,IAH,GDL,J,29Jan2020 16:43,29Jan2020 19:17,32N,S,Y4,Y4,Y4
29Jan2020,Q6 004085 ,JFK,SAL,J,29Jan2020 09:21,29Jan2020 14:35,319,S,Q6,Q6,Q6
29Jan2020,Y4 000129 ,SJD,MTY,J,29Jan2020 01:15,29Jan2020 03:07,31A,S,Y4,Y4,Y4
29Jan2020,Y4 000511 ,MTY,TIJ,J,29Jan2020 02:12,29Jan2020 05:19,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000892 ,GDL,DFW,J,29Jan2020 18:17,29Jan2020 20:50,320,S,Y4,Y4,Y4
29Jan2020,Y4 000731 ,GDL,MEX,J,29Jan2020 12:14,29Jan2020 13:45,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000950 ,GDL,FAT,J,29Jan2020 03:14,29Jan2020 07:10,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000913 ,LAX,GDL,J,29Jan2020 09:25,29Jan2020 12:38,32A,S,Y4,Y4,Y4
29Jan2020,Y4 005679 ,CUU,GDL,J,29Jan2020 23:28,30Jan2020 01:17,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000783 ,SJD,MEX,J,29Jan2020 20:44,29Jan2020 23:01,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000698 ,GDL,TRC,J,29Jan2020 18:47,29Jan2020 20:06,32A,S,Y4,Y4,Y4
29Jan2020,Y4 005678 ,GDL,CUU,J,29Jan2020 21:00,29Jan2020 22:53,21N,S,Y4,Y4,Y4
29Jan2020,Q6 004054 ,SJO,CUN,J,29Jan2020 20:35,29Jan2020 23:04,32A,S,Y4,Q6,Q6
29Jan2020,Q6 004092 ,GUA,LAX, ,30Jan2020 01:19,30Jan2020 06:48,319,C,NULL,NULL,NULL
29Jan2020,Y4 000690 ,GDL,CUL,J,29Jan2020 13:12,29Jan2020 14:38,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000399 ,BJX,TIJ,J,29Jan2020 02:30,29Jan2020 05:47,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000186 ,MEX,MTY,J,29Jan2020 21:12,29Jan2020 22:55,320,S,Y4,Y4,Y4
29Jan2020,Y4 000738 ,MEX,GDL,J,29Jan2020 13:55,29Jan2020 15:23,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000919 ,LAX,GDL,J,29Jan2020 00:00,29Jan2020 03:13,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000699 ,TRC,GDL,J,29Jan2020 20:44,29Jan2020 22:06,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000179 ,MTY,MEX,J,29Jan2020 00:46,29Jan2020 02:28,31A,S,Y4,Y4,Y4
29Jan2020,Y4 000970 ,GDL,SMF,J,29Jan2020 02:33,29Jan2020 06:54,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000706 ,MEX,CUN,J,29Jan2020 23:01,30Jan2020 01:19,320,C,Y4,Y4,Y4
29Jan2020,Y4 000763 ,HMO,MEX,J,29Jan2020 02:31,29Jan2020 05:11,32N,S,Y4,Y4,Y4
29Jan2020,Q6 004093 ,SAL,SJO,J,29Jan2020 15:45,29Jan2020 17:05,319,S,Q6,Q6,Q6
29Jan2020,Y4 000705 ,CUN,MEX,J,29Jan2020 23:18,30Jan2020 01:52,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000315 ,DGO,GDL,J,29Jan2020 00:18,29Jan2020 01:28,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000282 ,CUU,QRO,J,29Jan2020 01:43,29Jan2020 03:33,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000419 ,CUL,TIJ,J,29Jan2020 05:12,29Jan2020 07:30,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000842 ,TIJ,CLQ,J,29Jan2020 16:40,29Jan2020 19:40,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000971 ,SMF,GDL,J,29Jan2020 07:49,29Jan2020 11:38,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000757 ,MID,MEX,J,29Jan2020 20:20,29Jan2020 22:31,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000926 ,MEX,LAX,J,29Jan2020 02:16,29Jan2020 06:38,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000912 ,GDL,LAX,J,29Jan2020 12:30,29Jan2020 16:12,319,S,Y4,Y4,Y4
29Jan2020,Y4 000743 ,GDL,MEX,J,29Jan2020 02:49,29Jan2020 04:20,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000621 ,MXL,GDL,J,29Jan2020 15:18,29Jan2020 18:03,321,S,Y4,Y4,Y4
29Jan2020,Y4 000114 ,CJS,CUN,J,29Jan2020 21:52,30Jan2020 01:11,32A,S,Y4,Y4,Y4
29Jan2020,Y4 005983 ,DEN,MEX,J,29Jan2020 20:25,30Jan2020 00:16,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000678 ,GDL,CUU,J,29Jan2020 14:03,29Jan2020 15:56,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000581 ,LAP,TIJ,J,29Jan2020 01:54,29Jan2020 04:00,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000414 ,TIJ,CUL,J,29Jan2020 01:30,29Jan2020 03:33,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000737 ,GDL,MEX,J,29Jan2020 15:53,29Jan2020 17:24,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000191 ,CUN,MTY,J,29Jan2020 19:28,29Jan2020 22:04,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000671 ,CUL,GDL,J,29Jan2020 01:05,29Jan2020 02:31,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000543 ,OAX,TIJ,J,29Jan2020 01:33,29Jan2020 05:42,32N,S,Y4,Y4,Y4
29Jan2020,Y4 000964 ,MEX,SAT,J,29Jan2020 17:22,29Jan2020 19:36,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000697 ,BJX,MEX,J,29Jan2020 11:25,29Jan2020 12:50,32A,S,Y4,Y4,Y4
29Jan2020,Y4 000854 ,MEX,MIA,J,29Jan2020 14:11,29Jan2020 17:20,21N,S,Y4,Y4,Y4
29Jan2020,Y4 000789 ,MID,MEX,J,29Jan2020 03:24,29Jan2020 05:35,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000939 ,PDX,GDL,J,29Jan2020 06:15,29Jan2020 10:58,319,S,Y4,Y4,Y4
29Jan2020,Y4 000408 ,TIJ,BJX,J,29Jan2020 08:20,29Jan2020 11:15,21A,S,Y4,Y4,Y4
29Jan2020,Y4 000750 ,MEX,MXL,J,29Jan2020 12:00,29Jan2020 15:37,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000178 ,MEX,MTY,J,30Jan2020 03:09,30Jan2020 04:52,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000989 ,LAX,GDL,J,30Jan2020 07:15,30Jan2020 10:28,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000512 ,TIJ,MTY,J,30Jan2020 15:56,30Jan2020 18:41,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000454 ,TIJ,DGO,J,30Jan2020 10:20,30Jan2020 12:43,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000973 ,ORD,GDL,J,30Jan2020 06:44,30Jan2020 11:30,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000182 ,MEX,MTY,J,30Jan2020 14:20,30Jan2020 16:03,31A,S,Y4,Y4,Y4
30Jan2020,Q6 004090 ,SAL,LAX,J,30Jan2020 22:45,31Jan2020 04:15,319,S,Q6,Q6,Q6
30Jan2020,Y4 000493 ,AGU,TIJ,J,30Jan2020 03:26,30Jan2020 06:30,32A,C,Y4,Y4,Y4
30Jan2020,Y4 000444 ,TIJ,MLM,J,30Jan2020 13:41,30Jan2020 16:44,21A,S,Y4,Y4,Y4
30Jan2020,Q6 004090 ,SJO,SAL,J,30Jan2020 20:00,30Jan2020 21:31,32A,C,Q6,Q6,Q6
30Jan2020,Y4 000958 ,GDL,SAT,J,30Jan2020 15:17,30Jan2020 17:16,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000681 ,LAP,GDL,J,30Jan2020 21:19,30Jan2020 22:55,321,S,Y4,Y4,Y4
30Jan2020,Y4 000646 ,GDL,MTY,J,30Jan2020 19:43,30Jan2020 21:16,32N,S,Y4,Y4,Y4
30Jan2020,Y4 005678 ,GDL,CUU,J,30Jan2020 20:37,30Jan2020 22:30,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000191 ,CUN,MTY,J,30Jan2020 19:28,30Jan2020 22:04,31A,S,Y4,Y4,Y4
30Jan2020,Y4 000502 ,TIJ,HMO,J,30Jan2020 03:34,30Jan2020 04:58,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000171 ,CEN,MEX,J,30Jan2020 03:26,30Jan2020 05:49,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000443 ,MLM,TIJ,J,30Jan2020 23:30,31Jan2020 02:56,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000814 ,TIJ,MEX,J,30Jan2020 07:51,30Jan2020 11:25,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000839 ,CLQ,TIJ,J,30Jan2020 18:30,30Jan2020 21:38,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000796 ,MEX,TAP,J,30Jan2020 16:54,30Jan2020 18:48,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000127 ,OAX,MTY,J,30Jan2020 01:07,30Jan2020 03:04,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000647 ,MTY,GDL,J,30Jan2020 22:03,30Jan2020 23:34,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000511 ,MTY,TIJ,J,30Jan2020 02:12,30Jan2020 05:19,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000611 ,TPQ,MEX,J,30Jan2020 20:51,30Jan2020 22:29,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000270 ,MID,CUU,J,30Jan2020 13:15,30Jan2020 16:26,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000844 ,TIJ,TPQ,J,30Jan2020 13:12,30Jan2020 15:50,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000949 ,MDW,ZCL,J,30Jan2020 18:20,30Jan2020 22:38,319,S,Y4,Y4,Y4
30Jan2020,Y4 000670 ,GDL,CUL,J,30Jan2020 03:11,30Jan2020 04:37,321,S,Y4,Y4,Y4
30Jan2020,Q6 004050 ,SJO,MEX,J,30Jan2020 12:00,30Jan2020 15:17,32A,S,Y4,Q6,Q6
30Jan2020,Y4 000626 ,GDL,CJS,J,30Jan2020 12:09,30Jan2020 14:31,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000424 ,TIJ,GDL,J,30Jan2020 01:10,30Jan2020 04:02,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000630 ,GDL,CUN,J,30Jan2020 14:10,30Jan2020 16:58,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000813 ,MEX,TIJ,J,30Jan2020 21:14,31Jan2020 01:08,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000680 ,GDL,LAP,J,30Jan2020 18:55,30Jan2020 20:39,321,S,Y4,Y4,Y4
30Jan2020,Y4 000687 ,MID,GDL,J,30Jan2020 12:55,30Jan2020 15:30,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000531 ,ACA,TIJ,J,30Jan2020 12:35,30Jan2020 16:29,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000959 ,SAT,GDL,J,30Jan2020 18:40,30Jan2020 20:44,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000635 ,CUN,GDL,J,30Jan2020 03:35,30Jan2020 06:32,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000247 ,PVR,BJX,J,30Jan2020 15:34,30Jan2020 16:37,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000824 ,MEX,CTM,J,30Jan2020 21:54,30Jan2020 23:55,320,S,Y4,Y4,Y4
30Jan2020,Y4 000423 ,GDL,TIJ,J,30Jan2020 21:17,31Jan2020 00:30,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000118 ,TGZ,CUN,J,30Jan2020 00:01,30Jan2020 01:40,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000226 ,MTY,CUN,J,30Jan2020 16:33,30Jan2020 18:53,31A,S,Y4,Y4,Y4
30Jan2020,Y4 000972 ,GDL,ORD,J,30Jan2020 00:53,30Jan2020 05:04,21A,S,Y4,Y4,Y4
30Jan2020,Y4 009613 ,AGU,GDL,J,30Jan2020 18:15,30Jan2020 19:10,31A,S,Y4,Y4,Y4
30Jan2020,Y4 000610 ,MEX,TPQ,J,30Jan2020 18:25,30Jan2020 20:03,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000714 ,MEX,CUN,J,30Jan2020 12:31,30Jan2020 14:49,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000501 ,HMO,TIJ,J,30Jan2020 15:10,30Jan2020 16:40,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000951 ,FAT,GDL,J,30Jan2020 08:20,30Jan2020 11:50,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000943 ,MDW,BJX,J,30Jan2020 21:40,31Jan2020 02:15,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000158 ,GDL,OAX,J,30Jan2020 13:43,30Jan2020 15:22,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000781 ,SJD,MEX,J,30Jan2020 02:42,30Jan2020 04:59,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000942 ,BJX,MDW,J,30Jan2020 16:32,30Jan2020 20:25,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000640 ,BJX,CUN,J,30Jan2020 11:50,30Jan2020 14:19,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000599 ,HMO,GDL,J,30Jan2020 20:30,30Jan2020 22:36,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000401 ,BJX,TIJ,J,30Jan2020 13:42,30Jan2020 16:59,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000691 ,CUL,GDL,J,30Jan2020 15:13,30Jan2020 16:39,321,S,Y4,Y4,Y4
30Jan2020,Y4 000994 ,MEX,LAX,J,30Jan2020 19:08,30Jan2020 23:30,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000686 ,GDL,MID,J,30Jan2020 16:00,30Jan2020 18:22,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000866 ,ZCL,SJC,J,30Jan2020 15:13,30Jan2020 19:15,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000606 ,GDL,CUN,J,30Jan2020 17:42,30Jan2020 20:30,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000709 ,CUN,MEX,J,30Jan2020 15:29,30Jan2020 18:03,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000770 ,MEX,LAP,J,30Jan2020 18:48,30Jan2020 21:15,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000411 ,CUL,TIJ,J,30Jan2020 17:41,30Jan2020 19:59,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000143 ,TAP,GDL,J,30Jan2020 21:42,31Jan2020 00:00,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000433 ,GDL,TIJ,J,30Jan2020 04:00,30Jan2020 07:13,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000765 ,OAX,MEX,J,30Jan2020 19:05,30Jan2020 20:32,32A,S,Y4,Y4,Y4
30Jan2020,Q6 004091 ,SAL,SJO,J,30Jan2020 15:45,30Jan2020 17:05,32A,C,Q6,Q6,Q6
30Jan2020,Y4 000463 ,TAP,TIJ,J,30Jan2020 01:41,30Jan2020 06:40,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000745 ,GDL,MEX,J,30Jan2020 00:06,30Jan2020 01:37,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000922 ,ZCL,LAX,J,30Jan2020 01:28,30Jan2020 04:58,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000187 ,MTY,MEX,J,30Jan2020 23:25,31Jan2020 01:07,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000726 ,MEX,CUU,J,30Jan2020 01:04,30Jan2020 03:30,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000417 ,CUL,TIJ,J,30Jan2020 23:44,31Jan2020 02:02,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000780 ,MEX,SJD,J,30Jan2020 23:46,31Jan2020 02:07,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000676 ,GDL,MTY,J,30Jan2020 11:58,30Jan2020 13:31,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000790 ,MEX,CUL,J,30Jan2020 00:54,30Jan2020 03:06,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000598 ,GDL,HMO,J,30Jan2020 17:45,30Jan2020 20:00,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000797 ,TAP,MEX,J,30Jan2020 19:23,30Jan2020 21:25,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000755 ,MID,MEX,J,30Jan2020 00:54,30Jan2020 03:05,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000210 ,GUA,CUN,J,30Jan2020 20:22,30Jan2020 22:12,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000459 ,DGO,TIJ,J,30Jan2020 02:15,30Jan2020 04:59,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000141 ,CUN,PBC,J,30Jan2020 20:56,30Jan2020 23:09,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000696 ,MEX,BJX,J,30Jan2020 13:25,30Jan2020 14:51,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000725 ,CUU,MEX,J,30Jan2020 14:41,30Jan2020 17:03,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000412 ,TIJ,CUL,J,30Jan2020 20:43,30Jan2020 22:46,21N,S,Y4,Y4,Y4
30Jan2020,Y4 000901 ,LAX,MEX,J,30Jan2020 08:08,30Jan2020 12:05,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000616 ,MEX,AGU,J,30Jan2020 14:20,30Jan2020 15:49,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000900 ,BJX,LAX,J,30Jan2020 22:05,31Jan2020 01:53,21A,S,Y4,Y4,Y4
30Jan2020,Y4 000541 ,OAX,TIJ,J,30Jan2020 14:00,30Jan2020 18:09,32N,S,Y4,Y4,Y4
30Jan2020,Y4 000110 ,PBC,CUN,J,30Jan2020 14:19,30Jan2020 16:26,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000735 ,GDL,MEX,J,30Jan2020 18:18,30Jan2020 19:49,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000278 ,MEX,CJS,J,30Jan2020 16:30,30Jan2020 19:17,32A,S,Y4,Y4,Y4
30Jan2020,Q6 004091 ,LAX,SAL,J,30Jan2020 08:38,30Jan2020 13:45,319,S,Q6,Q6,Q6
30Jan2020,Y4 000544 ,TIJ,TGZ,J,30Jan2020 23:08,31Jan2020 03:11,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000937 ,ONT,GDL,J,30Jan2020 08:40,30Jan2020 11:42,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000930 ,GDL,SJC,J,30Jan2020 14:04,30Jan2020 18:15,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000795 ,TGZ,MEX,J,30Jan2020 02:36,30Jan2020 04:31,32A,S,Y4,Y4,Y4
30Jan2020,Y4 000729 ,GDL,MEX,J,30Jan2020 03:52,30Jan2020 05:23,320,S,Y4,Y4,Y4
30Jan2020,Y4 000140 ,PBC,CUN,J,30Jan2020 23:45,31Jan2020 01:52,32A,S,Y4,Y4,Y4
