Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
85797.6381353537	85796.0742175579	418.5349860295	88740.9568065405	85797.6381353537	0.5342139846	1644.7113333333	0.4666666667	
85837.3489487171	85850.0838443637	414.4791755632	88861.3457630078	85837.3489487171	0.5356843578	1651.8346666667	0.4000000000	
85881.1150613427	85895.4817727208	373.5814351293	88472.4743185441	85881.1150613427	0.5354805523	1649.3360000000	0.3333333333	
85871.6053980589	85846.5274795890	414.5084618899	88716.3867155711	85871.6053980589	0.5349092483	1647.2420000000	0.4000000000	
85803.6440173785	85819.8048770428	381.3545704755	88812.5380374988	85803.6440173785	0.5344801948	1645.4260000000	0.4333333333	
85804.2328250408	85812.2285082936	428.1733466486	88593.6319180330	85804.2328250408	0.5331555481	1643.0480000000	0.4333333333	
85725.6508110960	85672.1278026700	396.5659632065	88676.3135688504	85725.6508110960	0.5318738923	1635.4200000000	0.6000000000	
85786.4677692453	85798.7470895052	420.2646541038	88712.2608607014	85786.4677692453	0.5333792965	1640.9460000000	0.4333333333	
85793.4701440732	85753.1070798635	450.4770951199	88737.7896961570	85793.4701440732	0.5337416248	1639.1206666667	0.5000000000	
85827.4009166161	85795.2860832214	358.5387302704	88744.7482817372	85827.4009166161	0.5340813033	1646.1880000000	0.4666666667	
85795.8406276504	85757.0644259453	427.7055744438	88548.2415436705	85795.8406276504	0.5327286707	1643.2526666667	0.5000000000	
85779.8027567069	85777.3080185056	404.5170503596	88631.8274082740	85779.8027567069	0.5335958368	1645.6040000000	0.5000000000	
85759.3652612964	85660.3059709072	413.6773189662	88765.1666668057	85759.3652612964	0.5334031718	1641.0920000000	0.6000000000	
85802.3321979245	85757.4286580086	356.9328822669	88628.5583915313	85802.3321979245	0.5340181555	1642.9073333333	0.5333333333	
85808.6664190888	85821.3749036193	457.4143801111	88678.1428929170	85808.6664190888	0.5352223366	1649.3406666667	0.4666666667	
85779.0778447191	85703.8829803467	437.2967155311	88749.2770164212	85779.0778447191	0.5326462471	1638.4740000000	0.5333333333	
85790.7287324468	85760.1966693997	404.3810228690	88933.3207220833	85790.7287324468	0.5357708818	1650.5393333333	0.5000000000	
85769.6155279875	85828.5443127155	427.1084439825	88646.0802922646	85769.6155279875	0.5344444501	1645.9433333333	0.5000000000	
85756.4929109812	85763.3729860187	407.8131904440	88688.0490474900	85756.4929109812	0.5312859161	1635.3753333333	0.5000000000	
85767.9762938619	85794.5406883955	398.7847454206	88860.2132652203	85767.9762938619	0.5343699080	1647.7513333333	0.4666666667	
85762.3226882021	85829.5757025480	365.2761882013	88713.9038267732	85762.3226882021	0.5312698976	1635.4493333333	0.4666666667	
85773.7704766790	85810.2761507034	398.6525682955	88752.1520465612	85773.7704766790	0.5319666547	1640.7033333333	0.4333333333	
85770.6997215748	85748.5351547599	403.3106759079	88700.9855351845	85770.6997215748	0.5316666291	1636.0773333333	0.5333333333	
85796.5844987829	85842.2321066260	435.6155202179	88776.7462488015	85796.5844987829	0.5350119160	1647.4093333333	0.4333333333	
85771.3840199510	85740.0432869792	409.2558011134	88706.3623256485	85771.3840199510	0.5337412618	1640.1733333333	0.5333333333	
85792.4601924419	85782.2119325399	448.1480586966	88642.8358022372	85792.4601924419	0.5320409986	1637.9933333333	0.5000000000	
85757.6482350628	85754.1017115116	425.6694087007	88743.9941536387	85757.6482350628	0.5324770515	1642.2233333333	0.5000000000	
85732.0531832178	85704.6742618084	416.7830737167	88783.0634330710	85732.0531832178	0.5333989060	1642.3126666667	0.5333333333	
85750.5093998710	85686.8642479181	398.0137732908	88709.7030225396	85750.5093998710	0.5324465836	1637.8186666667	0.6000000000	
85794.6491794785	85802.1541878581	425.4776872541	88660.8496072888	85794.6491794785	0.5325301460	1639.6526666667	0.4333333333	
85772.3371650775	85694.0285071731	397.8148320231	88788.8772163789	85772.3371650775	0.5339046097	1648.8586666667	0.5333333333	
85758.7415695190	85728.7856921554	459.1341011068	88707.7505671978	85758.7415695190	0.5326306012	1642.1640000000	0.5666666667	
85725.0315138698	85734.9950641394	454.7478934428	88602.6055454214	85725.0315138698	0.5316042063	1639.7853333333	0.5000000000	
85698.7599441409	85637.2018352151	452.3120694762	88647.9218302170	85698.7599441409	0.5305371608	1635.8200000000	0.5666666667	
85753.0609342456	85699.0375891328	434.7108229083	88708.3827658494	85753.0609342456	0.5298593256	1634.6286666667	0.5333333333	
85774.3319251140	85702.9445230961	456.1245576899	88632.3947504163	85774.3319251140	0.5297827436	1629.9220000000	0.5333333333	
85774.9607351422	85693.7442243099	458.2778706741	88568.8237886627	85774.9607351422	0.5305351675	1634.2373333333	0.5666666667	
85739.6832267443	85674.4625464082	468.0280375191	88702.4970058600	85739.6832267443	0.5340120089	1644.2840000000	0.5333333333	
85728.5108772914	85733.4840238094	457.2279574939	88631.0000865658	85728.5108772914	0.5335717580	1644.0013333333	0.5000000000	
85743.3291312059	85783.7301641703	448.6453060834	88929.4472508629	85743.3291312059	0.5357177605	1646.6940000000	0.5000000000	
85797.3731589317	85731.4533665776	452.6971814064	88794.9832275510	85797.3731589317	0.5364966463	1651.5640000000	0.5333333333	
85764.9068199595	85725.4683166742	464.3837327064	88584.8634796341	85764.9068199595	0.5341422444	1645.3066666667	0.5333333333	
85833.2437990109	85680.5448621511	489.9664209559	88893.0716666579	85833.2437990109	0.5364307599	1653.9340000000	0.5666666667	
85792.5523633758	85751.3100937009	405.5517725608	88679.3107114236	85792.5523633758	0.5356942255	1652.7626666667	0.5000000000	
85754.5419431726	85711.1392676830	421.4712490628	88649.4639883439	85754.5419431726	0.5324901244	1637.3840000000	0.5666666667	
85789.2509512107	85733.7575316429	403.6540780342	88767.6381520430	85789.2509512107	0.5333590879	1644.7233333333	0.5666666667	
85761.3819837570	85692.9089844227	374.8686274430	88701.8699132403	85761.3819837570	0.5317902798	1636.9046666667	0.6000000000	
85759.7826141119	85669.1499128938	378.7405250541	88888.3989699682	85759.7826141119	0.5344990293	1647.9653333333	0.6666666667	
85823.6574327946	85746.8904405832	445.8552610574	88673.3084196846	85823.6574327946	0.5338137745	1643.8073333333	0.5666666667	
85795.5723562837	85770.5664411187	409.8918095071	88636.8891789516	85795.5723562837	0.5332769424	1640.9680000000	0.5000000000	
85699.4405573606	85636.5141421556	388.0123107075	88487.0430766543	85699.4405573606	0.5331609722	1639.4486666667	0.6666666667	
85772.1646523476	85761.7466762662	409.5748317331	88576.1244741082	85772.1646523476	0.5337549243	1642.4966666667	0.5000000000	
85725.7748897870	85704.7008961439	421.0130752079	88649.1439950466	85725.7748897870	0.5334436812	1642.1620000000	0.5666666667	
85719.9933357040	85671.5942829847	391.0467478212	88605.9043440223	85719.9933357040	0.5332379523	1641.5826666667	0.6000000000	
85750.7690552870	85720.7647636533	404.7871383326	88666.0941153765	85750.7690552870	0.5322835710	1639.4813333333	0.5666666667	
85712.3968219757	85629.2890414596	420.9221212446	88502.2443344196	85712.3968219757	0.5312563368	1637.6093333333	0.5666666667	
85749.0216909846	85622.5229918957	469.4530780221	88683.5563121239	85749.0216909846	0.5341787735	1647.1160000000	0.5333333333	
85716.2674090266	85716.9952288270	392.3067453217	88681.0781128208	85716.2674090266	0.5330000982	1639.5946666667	0.6000000000	
85685.7799700896	85676.3965576887	432.5821596385	88602.9141895970	85685.7799700896	0.5318809811	1639.6433333333	0.5666666667	
85717.2202129165	85747.9484066367	416.4077719538	88674.0488068263	85717.2202129165	0.5309330699	1641.0613333333	0.5000000000	
85700.0939923525	85591.3239240646	471.4528071616	88649.1272652149	85700.0939923525	0.5309611941	1636.8353333333	0.5666666667	
85726.8467448155	85675.8617773652	424.3497515479	88700.4648272197	85726.8467448155	0.5308982842	1634.5680000000	0.6000000000	
85715.0069552660	85637.2036039829	408.7507894881	88622.8324245413	85715.0069552660	0.5307675322	1636.1413333333	0.5333333333	
85700.1475855708	85597.1803277731	449.9354669972	88762.1190826098	85700.1475855708	0.5319499083	1635.8833333333	0.6000000000	
85674.4781524936	85591.7362764478	448.2680183062	88648.3225268126	85674.4781524936	0.5297731541	1631.6253333333	0.5333333333	
85690.7062551379	85620.0650826097	483.4380086577	88640.1646815737	85690.7062551379	0.5312940824	1636.0840000000	0.5666666667	
85695.8469500144	85619.8599442840	493.4019130574	88729.3858304620	85695.8469500144	0.5310789983	1638.2793333333	0.5333333333	
85716.3373855750	85710.4132637382	424.1338476071	88576.2850854794	85716.3373855750	0.5309594100	1635.4973333333	0.5333333333	
85747.0941676696	85693.0399999022	463.6883964247	88625.7023654381	85747.0941676696	0.5332594164	1641.7466666667	0.5666666667	
85685.5343923966	85599.0065738559	463.1630378441	88463.7670723597	85685.5343923966	0.5315550403	1638.8406666667	0.6333333333	
85704.1826283932	85711.4431574941	424.4969868075	88618.3327713609	85704.1826283932	0.5305034495	1628.6180000000	0.6000000000	
85763.0547991395	85652.9699295759	414.6764181881	88695.2788396676	85763.0547991395	0.5303923177	1636.4360000000	0.5666666667	
85721.3448141019	85620.9448248148	389.3689721726	88569.0383502841	85721.3448141019	0.5306759397	1633.1920000000	0.6000000000	
85725.3969439864	85743.0623933673	433.3927660946	88869.6800088882	85725.3969439864	0.5332724727	1640.7420000000	0.5000000000	
85700.0298943122	85657.1518093348	434.2559386490	88807.5628071030	85700.0298943122	0.5350398344	1649.8846666667	0.5666666667	
85692.5668693582	85674.7107669711	463.7750589659	88645.7057846586	85692.5668693582	0.5326091355	1642.1453333333	0.6333333333	
85742.1081785361	85810.1355791092	457.5851431436	88600.2982657154	85742.1081785361	0.5331366449	1639.4293333333	0.5000000000	
85714.1347347697	85686.2670019269	465.7235620135	88565.3984601299	85714.1347347697	0.5338893180	1644.5366666667	0.6000000000	
85745.5364179611	85799.1684168577	449.5413368142	88524.8549597462	85745.5364179611	0.5333427657	1640.9213333333	0.4666666667	
85712.2962730130	85781.1866462231	453.9267894695	88661.6025066376	85712.2962730130	0.5332659914	1640.3173333333	0.5000000000	
85721.4061727126	85794.4616064429	461.1935714118	88643.0061365167	85721.4061727126	0.5304795829	1636.8886666667	0.4333333333	
85666.9805971781	85575.2350017428	496.8886744027	88525.0069993734	85666.9805971781	0.5320611510	1643.5240000000	0.5666666667	
85686.9449616472	85670.8544746041	437.0241411238	88633.7181893985	85686.9449616472	0.5334424071	1643.0000000000	0.6000000000	
85686.8510168791	85666.3131400943	424.8923056268	88534.7668737173	85686.8510168791	0.5319137908	1638.6813333333	0.5333333333	
85681.9626683990	85668.1698396802	395.6394366206	88499.8302213351	85681.9626683990	0.5296050257	1638.1586666667	0.5666666667	
85692.3852719863	85609.4152122736	420.9954754437	88571.1646399895	85692.3852719863	0.5320397251	1634.0366666667	0.6000000000	
85716.0998120904	85751.5409380198	422.0727064275	88822.0847409964	85716.0998120904	0.5323922930	1638.4533333333	0.5666666667	
85655.3872612119	85583.4300577641	436.6166873048	88423.3495656649	85655.3872612119	0.5302429961	1629.6526666667	0.6333333333	
85714.9082442125	85752.0643740892	424.0551303019	88815.6225968401	85714.9082442125	0.5317130342	1637.5900000000	0.5333333333	
85690.5448359251	85651.2367278337	437.4339181927	88783.2818955183	85690.5448359251	0.5337800021	1644.8426666667	0.5333333333	
85766.1261796951	85653.4905076027	408.8619022183	88700.7420396805	85766.1261796951	0.5330830544	1643.2493333333	0.5666666667	
85734.8883685470	85702.3023441434	444.9379900609	88595.4048814376	85734.8883685470	0.5323524381	1641.3420000000	0.5666666667	
85704.3274479111	85710.2820366621	420.2932151361	88544.1509825985	85704.3274479111	0.5289912410	1627.9800000000	0.5666666667	
85690.2620716890	85555.1031291485	437.0651018098	88566.5881233414	85690.2620716890	0.5318866381	1638.9166666667	0.5666666667	
85730.5632611116	85704.4711455703	477.6623302432	88461.0229689876	85730.5632611116	0.5332723871	1640.4233333333	0.5333333333	
85772.1667791406	85818.3058395982	441.5044526685	88454.0063925584	85772.1667791406	0.5313199838	1637.8886666667	0.4666666667	
85715.7445642352	85749.1219550371	444.2136302054	88640.5423377951	85715.7445642352	0.5347966022	1643.9086666667	0.5000000000	
85737.2786410650	85728.2048583031	479.1339981659	88567.1008418997	85737.2786410650	0.5329036989	1639.1280000000	0.5333333333	
85694.7633168101	85751.4947563410	436.3419555110	88483.7899225950	85694.7633168101	0.5276938683	1624.8806666667	0.5000000000	
85756.0465739171	85743.3827206492	395.8905554330	88613.0949384968	85756.0465739171	0.5294090430	1630.0560000000	0.5000000000	
85732.7947876851	85638.7283191085	489.7915892323	88604.3941272299	85732.7947876851	0.5321781550	1638.6326666667	0.6000000000	
85769.7536525130	85677.9809027910	484.5745956820	88660.0632985433	85769.7536525130	0.5313620460	1635.6513333333	0.5333333333	
85723.3151116967	85658.1196337938	467.4795781393	88641.0586078962	85723.3151116967	0.5315223802	1633.9520000000	0.5666666667	
85729.9102146427	85774.2894858122	448.2863031849	88638.4648965796	85729.9102146427	0.5313480663	1640.1153333333	0.4666666667	
85694.3125052253	85601.8824502826	443.9843778989	88683.7192573150	85694.3125052253	0.5313133098	1635.5060000000	0.6000000000	
85711.8447862069	85666.6066080332	406.3337140471	88681.5734019876	85711.8447862069	0.5319331120	1637.2500000000	0.5333333333	
85713.5921661059	85662.3696729541	445.2387092211	88624.1114608447	85713.5921661059	0.5308435418	1637.7186666667	0.6000000000	
85755.1435871919	85655.3200379014	455.1440651076	88517.0493216316	85755.1435871919	0.5310243542	1630.9820000000	0.6000000000	
85675.1495382190	85590.0290772319	460.2756350906	88677.2984840472	85675.1495382190	0.5301902176	1629.7953333333	0.6000000000	
85687.8332515558	85633.6404278874	412.0348949094	88646.3244611025	85687.8332515558	0.5312788719	1632.2180000000	0.5333333333	
85697.4690126379	85725.9670168161	420.9952843030	88567.9871007800	85697.4690126379	0.5295808981	1632.2400000000	0.5000000000	
85739.7081063191	85683.7395101786	415.0581767087	88586.7197688421	85739.7081063191	0.5337837967	1640.6293333333	0.5333333333	
85686.3438609242	85687.7090245485	418.1508183986	88591.3650622964	85686.3438609242	0.5297167353	1630.4193333333	0.5666666667	
85692.4898934364	85597.6389348507	456.4597916721	88764.8949521780	85692.4898934364	0.5304256142	1633.1113333333	0.5666666667	
85703.2111369570	85604.7930940986	344.2792086959	88651.3519139091	85703.2111369570	0.5308949701	1638.8000000000	0.6666666667	
85707.1078266700	85595.2247589827	431.2737889289	88596.0195358594	85707.1078266700	0.5321223068	1638.7466666667	0.6666666667	
85725.0735313694	85726.8412262201	389.9608331402	88643.0519733826	85725.0735313694	0.5314537930	1640.2333333333	0.6000000000	
85716.3615060846	85628.5303995013	424.0881856367	88639.3818406264	85716.3615060846	0.5314825647	1636.2353333333	0.6333333333	
85681.1536170046	85688.0948990583	436.2145460776	88502.0312585433	85681.1536170046	0.5295920626	1633.2660000000	0.6333333333	
85687.4495500326	85624.3178188801	454.4071182616	88667.2321365277	85687.4495500326	0.5301104341	1636.9706666667	0.6000000000	
85710.6312439839	85669.5649147034	406.4937713205	88557.9407025377	85710.6312439839	0.5321569618	1640.0120000000	0.6000000000	
85716.4743460218	85694.9844717979	381.8686510558	88527.8145922224	85716.4743460218	0.5311655674	1637.5386666667	0.6333333333	
85705.1927477121	85649.7675642371	447.1470725149	88478.4498471022	85705.1927477121	0.5297857708	1628.9913333333	0.5666666667	
85715.1378437877	85666.7892426252	441.4217261581	88570.7379952073	85715.1378437877	0.5302992755	1634.9186666667	0.6000000000	
85700.9215352933	85695.7219377160	381.9068614358	88662.7533130844	85700.9215352933	0.5302282121	1636.1980000000	0.5666666667	
85716.6140697400	85641.2009343505	377.7514714971	88467.7160341541	85716.6140697400	0.5307054523	1634.7606666667	0.5666666667	
85705.6065127254	85633.4979191422	420.8292822089	88624.9651072423	85705.6065127254	0.5314242551	1636.0106666667	0.6666666667	
85694.5799853404	85674.8701542616	440.3276016007	88631.5044185519	85694.5799853404	0.5298972760	1630.3300000000	0.6000000000	
85698.6035557588	85607.0163071156	391.7232774462	88611.0005077720	85698.6035557588	0.5323461904	1639.9006666667	0.6000000000	
85714.1413651903	85608.9851886034	452.6903233180	88559.3792226911	85714.1413651903	0.5309269829	1637.3433333333	0.6000000000	
85681.2471483151	85582.6688006520	387.8454009323	88632.0785299937	85681.2471483151	0.5315679610	1637.1946666667	0.6333333333	
85744.6236928304	85658.7434828281	467.5477169425	88592.4972324570	85744.6236928304	0.5314009300	1639.8053333333	0.6333333333	
85748.6666994293	85693.5281530023	380.8420747051	88686.5142769615	85748.6666994293	0.5313585852	1637.4346666667	0.6000000000	
85708.3202128609	85697.4385857582	405.7404373627	88809.7903004289	85708.3202128609	0.5310154916	1635.2806666667	0.5666666667	
85708.7100833654	85611.6101056337	400.3902664437	88503.5576822360	85708.7100833654	0.5295169113	1632.2600000000	0.6333333333	
85710.0928332408	85649.3064031005	467.1362466234	88580.6285282969	85710.0928332408	0.5309903023	1637.4820000000	0.6000000000	
85739.9823395411	85694.7216674685	443.4283080823	88451.0200756788	85739.9823395411	0.5296151510	1633.3086666667	0.5333333333	
85727.3401175936	85731.5250009298	380.1859219870	88740.8581622442	85727.3401175936	0.5308257048	1637.2900000000	0.5666666667	
85756.4402534564	85733.7794497609	392.0137431434	88742.0273343722	85756.4402534564	0.5323106367	1634.2933333333	0.5333333333	
85724.5222926140	85696.9556391239	430.6449139926	88736.0101720691	85724.5222926140	0.5321242067	1638.0973333333	0.5666666667	
85696.9777429104	85568.1535437703	438.9023112882	88768.6227442821	85696.9777429104	0.5323323394	1638.5126666667	0.6333333333	
85746.6737675667	85751.5515729785	458.2879237318	88720.2442960938	85746.6737675667	0.5327810902	1637.1380000000	0.5000000000	
85753.0768157045	85728.9144679904	448.3124549681	88744.9159146349	85753.0768157045	0.5331088312	1644.1953333333	0.5333333333	
85708.5601137082	85675.0456690788	389.5147188051	88613.1498606006	85708.5601137082	0.5322805866	1637.9206666667	0.5333333333	
85739.0912272533	85746.7540457845	468.8563845501	88717.8500128786	85739.0912272533	0.5335187679	1649.3746666667	0.5000000000	
85713.8874179125	85599.7006744146	383.2354823367	88739.4299752514	85713.8874179125	0.5313203293	1638.5460000000	0.5666666667	
85737.6090197762	85676.3350591063	484.6580971603	88753.6022861799	85737.6090197762	0.5333045987	1644.3400000000	0.5666666667	
85726.5005756418	85713.5683193803	404.0869221081	88721.2933593988	85726.5005756418	0.5337615006	1642.0460000000	0.5666666667	
85688.3682326476	85610.4669928551	426.2330462816	88692.6044693589	85688.3682326476	0.5322503771	1639.7386666667	0.6000000000	
85722.4257229765	85620.1846674085	391.7340192468	88583.2362721364	85722.4257229765	0.5333198411	1644.0986666667	0.6666666667	
85736.3514589270	85737.5825226307	407.5342412992	88762.6689510544	85736.3514589270	0.5365947137	1651.5913333333	0.5333333333	
85717.8194784125	85702.0548701286	498.0505494310	88541.2310577432	85717.8194784125	0.5332427798	1643.9506666667	0.5333333333	
85722.7057895064	85675.5012303591	444.1400474257	88795.1616913080	85722.7057895064	0.5333013102	1641.7206666667	0.6333333333	
85703.7528753281	85678.9237588644	452.2509183675	88867.5897127390	85703.7528753281	0.5329808630	1635.6066666667	0.5666666667	
85696.9536055128	85589.8758456111	401.0726036413	88672.2550049424	85696.9536055128	0.5310028653	1632.0720000000	0.6333333333	
85725.3841789563	85754.9863249063	413.6220108835	88504.1752536098	85725.3841789563	0.5328698447	1638.4000000000	0.5000000000	
85795.6189810236	85791.8535619974	418.1335939231	88611.7996287346	85795.6189810236	0.5342870022	1643.9260000000	0.4666666667	
85787.3618654410	85762.1276512742	334.4093389141	88628.1393296520	85787.3618654410	0.5340939417	1647.0633333333	0.5666666667	
85717.4990946054	85696.9793990254	455.2974355952	88825.6388577819	85717.4990946054	0.5332759207	1642.5593333333	0.5666666667	
85779.3108828862	85749.3066772819	426.0683498492	88574.8150888085	85779.3108828862	0.5345471863	1645.9973333333	0.5333333333	
85746.1342623830	85720.4679265618	488.9935739794	88636.0890297095	85746.1342623830	0.5337621725	1643.8246666667	0.5333333333	
85735.4889778296	85672.8946834803	436.8417695259	88644.5662615697	85735.4889778296	0.5325539058	1635.7393333333	0.6000000000	
85761.5897660454	85764.3812313676	395.5398559511	88774.9799721440	85761.5897660454	0.5341108872	1641.3400000000	0.5000000000	
85682.9873296618	85603.8740813732	430.3851402551	88541.8018499017	85682.9873296618	0.5304227162	1633.2660000000	0.6666666667	
85670.1865748564	85611.7570459843	463.0049723233	88718.6719470223	85670.1865748564	0.5324972999	1640.1273333333	0.6333333333	
85759.0274490913	85677.4328038096	413.5062795341	88774.6860346198	85759.0274490913	0.5337588927	1642.7093333333	0.6000000000	
85698.3991868297	85678.6063626409	416.1406907798	88623.3239483833	85698.3991868297	0.5334610808	1640.3386666667	0.6333333333	
85736.9140660763	85750.9130671620	470.7283153134	88523.1184136868	85736.9140660763	0.5318595759	1639.1413333333	0.5333333333	
85760.7850977778	85659.3958795071	431.1908025186	88678.1960154573	85760.7850977778	0.5338054009	1644.2460000000	0.6000000000	
85703.5226452351	85736.2543866038	431.6579354790	88504.6777366598	85703.5226452351	0.5314627598	1639.4366666667	0.5000000000	
85744.8154010375	85739.2203703523	436.0113293168	88559.7223258018	85744.8154010375	0.5313647303	1639.3360000000	0.5333333333	
85725.6693237026	85678.6491125822	403.0214161871	88746.4052896698	85725.6693237026	0.5330431858	1638.1126666667	0.5333333333	
85703.1138337652	85623.0992153287	439.4755446494	88600.8454898000	85703.1138337652	0.5313013820	1636.4193333333	0.6333333333	
85709.3718180060	85662.6120716333	463.0392982502	88665.6061429779	85709.3718180060	0.5315998179	1641.6406666667	0.6333333333	
85739.1546563307	85713.1937474012	459.7828385876	88558.8461789489	85739.1546563307	0.5321475825	1639.2613333333	0.5333333333	
85696.7738252878	85737.3175621033	380.4505838215	88732.5372550885	85696.7738252878	0.5313788170	1640.5506666667	0.5666666667	
85713.6115535100	85661.3527506590	448.7286362331	88508.8362548749	85713.6115535100	0.5311458444	1639.9566666667	0.5666666667	
85710.4269839327	85677.2470623255	468.4694159322	88698.8821511467	85710.4269839327	0.5321088310	1638.1626666667	0.6333333333	
85741.2461269895	85712.8332450986	438.3148865405	88681.7834196488	85741.2461269895	0.5320518837	1638.7606666667	0.5666666667	
85755.3261390328	85727.9464751482	452.0400495362	88649.0743197997	85755.3261390328	0.5326270978	1641.7046666667	0.5666666667	
85704.3010690808	85672.6531744003	444.2597245387	88706.8769559264	85704.3010690808	0.5309776576	1636.5246666667	0.6000000000	
