Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84426.4593965809	84421.4734360576	443.6298672789	84426.5511394541	84426.4593965809	0.0003379586	0.0226666667	0.6000000000	
84426.1822286248	84419.1685780883	443.6004938235	84426.3519361615	84426.1822286248	0.0004275040	0.0313333333	0.6000000000	
84425.9309896827	84416.0412445664	443.5591854776	84426.0528223713	84425.9309896827	0.0001127854	0.0133333333	0.6000000000	
84425.6643665830	84414.5073935390	443.4632256301	84425.6881847978	84425.6643665830	0.0000868066	0.0146666667	0.6000000000	
84425.5798696478	84414.5073935390	443.4947193251	84425.6165042520	84425.5798696478	0.0002107758	0.0133333333	0.6000000000	
84425.4871510466	84414.2848715186	443.5251578034	84425.5435042580	84425.4871510466	0.0000777497	0.0000000000	0.6000000000	
84425.1150615017	84413.1636336446	443.5399013730	84425.3817253311	84425.1150615017	0.0002295485	0.0013333333	0.6000000000	
84424.6859078606	84412.7208516002	443.5660926583	84424.8725327849	84424.6859078606	0.0002436210	0.0033333333	0.6000000000	
84423.9758925637	84409.1212376952	444.0889579971	84424.5946004987	84423.9758925637	0.0004072457	0.0740000000	0.6000000000	
84423.2239839435	84409.1212376952	443.7646805435	84423.9076253772	84423.2239839435	0.0005134520	0.0593333333	0.6000000000	
84422.3762316505	84406.7398712039	444.1607944841	84422.9720106721	84422.3762316505	0.0003306524	0.0533333333	0.6000000000	
84420.1605287194	84406.4580842853	443.2528817947	84422.2161214550	84420.1605287194	0.0012710402	0.1726666667	0.6000000000	
84414.3073061109	84406.4580842853	440.9253485691	84416.2533757091	84414.3073061109	0.0008142759	0.3666666667	0.6000000000	
84413.8754633069	84406.3787892461	440.8480636128	84414.1293796897	84413.8754633069	0.0001716798	0.0013333333	0.6333333333	
84413.6119867365	84406.3787892461	440.7827508885	84413.7552643816	84413.6119867365	0.0001295262	0.0000000000	0.6333333333	
84413.4895065427	84406.3787892461	440.7599348456	84413.5978371898	84413.4895065427	0.0001351136	0.0100000000	0.6333333333	
84413.3271164695	84406.2583610415	440.8113042340	84413.4218940139	84413.3271164695	0.0000913300	0.0106666667	0.6333333333	
84411.7220043143	84406.2583610415	443.2508972560	84413.3271164695	84411.7220043143	0.0005912307	0.0726666667	0.6333333333	
84411.1621738474	84406.2583610415	443.9388894217	84411.6852544745	84411.1621738474	0.0002711813	0.0300000000	0.6333333333	
84410.8544120193	84406.2583610415	444.0435618797	84411.0386100411	84410.8544120193	0.0005009618	0.0693333333	0.6333333333	
84410.3540536761	84406.0891017318	443.7384500506	84410.7322793206	84410.3540536761	0.0004415250	0.0066666667	0.6333333333	
84410.1477109392	84404.7759488225	443.7429211713	84410.2964823445	84410.1477109392	0.0002010574	0.0033333333	0.6333333333	
