Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84494.6962206562	84434.6711054444	371.1226778053	84495.7287143667	84494.6962206562	0.0009125495	0.1420000000	0.6000000000	
84493.2635876536	84434.6711054444	370.6272814052	84494.1267864903	84493.2635876536	0.0005130217	0.0540000000	0.6000000000	
84492.2966729601	84434.6711054444	370.4688323980	84492.8317074974	84492.2966729601	0.0002021808	0.0700000000	0.6000000000	
84491.4502198498	84434.5009699464	370.2411523122	84492.0388733347	84491.4502198498	0.0003598193	0.0153333333	0.6000000000	
84490.8488848805	84434.5009699464	370.1872806363	84491.2558890382	84490.8488848805	0.0005211108	0.1546666667	0.6000000000	
84490.4966416955	84434.2411294580	370.0588950136	84490.7390547792	84490.4966416955	0.0002679603	0.0253333333	0.6000000000	
84489.7816088796	84433.9771792293	370.0843698458	84490.2507542570	84489.7816088796	0.0005071829	0.0166666667	0.6000000000	
84489.6116217971	84433.9771792293	370.1103050786	84489.7157050173	84489.6116217971	0.0003083457	0.0393333333	0.6000000000	
84489.2166198293	84433.1775560975	370.2591113216	84489.4770122568	84489.2166198293	0.0005629686	0.0113333333	0.6000000000	
84487.1946419279	84411.4890590310	370.4825514270	84487.7814766765	84487.1946419279	0.0003736727	0.0626666667	0.6000000000	
84486.9217271606	84411.3984301686	370.7029518762	84487.1243779858	84486.9217271606	0.0000676012	0.0466666667	0.6000000000	
84486.0553265611	84410.8137175441	371.0683290551	84486.5716945132	84486.0553265611	0.0005752811	0.0620000000	0.6000000000	
84485.5890242259	84410.8137175441	370.8246210979	84485.9712546070	84485.5890242259	0.0002267950	0.0506666667	0.6000000000	
84485.1807222764	84410.8137175441	370.5907269891	84485.3581478198	84485.1807222764	0.0003266949	0.0240000000	0.6000000000	
84484.8524185022	84410.7208475471	370.3792602227	84484.9848588308	84484.8524185022	0.0001606500	0.0200000000	0.6000000000	
84484.3195573489	84410.7208475471	370.7175060957	84484.7324198484	84484.3195573489	0.0002891333	0.0220000000	0.6000000000	
84484.0440483888	84410.7208475471	370.7693977430	84484.1807965438	84484.0440483888	0.0001348907	0.0060000000	0.6000000000	
84483.6070380608	84410.3965714574	371.0792022316	84483.8534535964	84483.6070380608	0.0002371004	0.0133333333	0.6000000000	
84482.9061360161	84408.0001413822	371.1119226023	84483.4275576472	84482.9061360161	0.0005467581	0.0560000000	0.6000000000	
84482.5333000223	84406.6076099873	370.9646769276	84482.7514168620	84482.5333000223	0.0002632620	0.0373333333	0.6000000000	
84481.2427414457	84406.6076099873	372.0881911927	84482.4516186118	84481.2427414457	0.0003532875	0.0506666667	0.6000000000	
84479.7125375271	84406.2320947647	372.5798631429	84480.6183625261	84479.7125375271	0.0008438548	0.1000000000	0.6000000000	
84479.1762342056	84405.6354492903	372.7630189966	84479.5383719603	84479.1762342056	0.0002585185	0.0473333333	0.6000000000	
84478.8571558396	84405.2920848131	372.7249875855	84479.0664426486	84478.8571558396	0.0001499585	0.0106666667	0.6000000000	
84478.0146841208	84405.1350116730	373.9014241598	84478.1851768494	84478.0146841208	0.0000586819	0.0253333333	0.6000000000	
84477.5525540113	84401.3220906258	373.9322225011	84477.9296992223	84477.5525540113	0.0002077180	0.0893333333	0.6000000000	
84477.2877405087	84401.0473936796	373.6892285733	84477.4453932047	84477.2877405087	0.0001044537	0.0206666667	0.6000000000	
84476.9683349133	84401.0473936796	373.3736795997	84477.1611851454	84476.9683349133	0.0001496985	0.0000000000	0.6000000000	
84476.6830440362	84400.8784741163	373.3801029939	84476.9570736090	84476.6830440362	0.0000525590	0.0606666667	0.6000000000	
84475.8915573359	84400.8784741163	373.6560181618	84476.5730065107	84475.8915573359	0.0004923514	0.0300000000	0.6000000000	
84475.0188207626	84400.8784741163	373.7408473684	84475.2230890592	84475.0188207626	0.0002121390	0.0306666667	0.6000000000	
84474.5287267367	84400.3938764334	373.9195774285	84474.9496660630	84474.5287267367	0.0001999804	0.0366666667	0.6000000000	
84474.1865162055	84400.0773280859	373.9100474958	84474.5287267367	84474.1865162055	0.0002478231	0.0466666667	0.6000000000	
84473.7699979544	84400.0773280859	373.6878258579	84474.0426286062	84473.7699979544	0.0001495222	0.0100000000	0.6000000000	
84473.6275368929	84399.9035656452	373.7305540087	84473.7584137917	84473.6275368929	0.0001321717	0.0160000000	0.6000000000	
84473.2839159171	84399.8438000679	373.5929667075	84473.5987116893	84473.2839159171	0.0007799841	0.1013333333	0.6000000000	
84472.2356190284	84399.8438000679	373.9257279693	84472.8606490294	84472.2356190284	0.0003584751	0.0666666667	0.6000000000	
84471.8574267626	84399.7473061085	374.5325805377	84471.9023849567	84471.8574267626	0.0002633286	0.0093333333	0.6000000000	
84471.6314359506	84399.1871953011	374.6330936340	84471.8390834332	84471.6314359506	0.0001780071	0.0320000000	0.6000000000	
84470.3224223852	84399.1871953011	375.7344074598	84470.5452007055	84470.3224223852	0.0001526825	0.0513333333	0.6000000000	
84470.1877055566	84399.1871953011	375.8219623920	84470.3031734626	84470.1877055566	0.0001999592	0.0153333333	0.6000000000	
84469.9736404419	84399.1871953011	375.8436214710	84470.1108177503	84469.9736404419	0.0001333768	0.0000000000	0.6000000000	
84469.8418126504	84399.1871953011	375.8274233195	84469.8986691236	84469.8418126504	0.0000658271	0.0213333333	0.6000000000	
84469.6767743428	84399.1871953011	375.8343590170	84469.7789883614	84469.6767743428	0.0002102139	0.0073333333	0.6000000000	
84469.2085995277	84399.1871953011	375.9442790039	84469.4893292586	84469.2085995277	0.0001971134	0.0586666667	0.6000000000	
84469.1136995951	84399.1871953011	375.9583989084	84469.1969949007	84469.1136995951	0.0000586762	0.0746666667	0.6000000000	
84468.8297007481	84399.1871953011	375.9753224795	84469.0168231726	84468.8297007481	0.0001823906	0.0046666667	0.6000000000	
84468.5867159565	84398.9718765020	375.7506597763	84468.6792116364	84468.5867159565	0.0001659811	0.0333333333	0.6000000000	
84468.0824672182	84398.2617735863	375.5257001423	84468.3909967542	84468.0824672182	0.0002531519	0.0580000000	0.6000000000	
84467.8156875571	84398.2617735863	375.5192265009	84468.0727753043	84467.8156875571	0.0003176349	0.0386666667	0.6000000000	
84467.0050389568	84398.2617735863	376.0583855654	84467.6324302952	84467.0050389568	0.0004232042	0.0600000000	0.6000000000	
84466.4219942689	84398.2617735863	376.3846724272	84466.7467243473	84466.4219942689	0.0001676509	0.0273333333	0.6000000000	
84466.1792614063	84398.2617735863	376.4535111556	84466.4158351223	84466.1792614063	0.0002342392	0.0740000000	0.6000000000	
84465.8707751830	84398.2617735863	376.9484915138	84465.9232296546	84465.8707751830	0.0001534402	0.0000000000	0.6000000000	
84465.7313247522	84398.2617735863	376.9523357001	84465.8343503873	84465.7313247522	0.0000769200	0.0000000000	0.6000000000	
84465.3582596779	84398.2617735863	376.8533612481	84465.6091936429	84465.3582596779	0.0002702561	0.0000000000	0.6000000000	
84465.2572925885	84398.2617735863	376.8194266466	84465.3556746244	84465.2572925885	0.0001922667	0.0000000000	0.6000000000	
