Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
83815.9438843528	83793.2063683867	251.2056619448	84849.2217740417	83815.9438843528	0.2223132336	404.7933333333	0.6666666667	
83815.5238307516	83793.2063683867	251.5326657454	84847.4271127582	83815.5238307516	0.2216569166	403.2646666667	0.6666666667	
83814.9910125136	83792.7408263087	251.2350929695	84844.7824067871	83814.9910125136	0.2212949891	401.2066666667	0.6666666667	
83814.7715271513	83792.4708291888	251.3570327879	84843.7385558089	83814.7715271513	0.2208980922	399.8786666667	0.6666666667	
83814.3877980113	83792.4208715558	251.5031994503	84841.6465217869	83814.3877980113	0.2204444114	398.3653333333	0.6666666667	
83813.6895721157	83792.4208715558	251.0640935417	84840.5673681696	83813.6895721157	0.2199602212	397.2906666667	0.6666666667	
83812.6435638468	83792.4208715558	250.7715834110	84838.0305907130	83812.6435638468	0.2195587594	395.6713333333	0.6666666667	
83811.6038577755	83792.2919467092	250.8237162715	84836.2152674794	83811.6038577755	0.2191814489	394.6606666667	0.6666666667	
83810.9841804703	83789.6833017468	250.6914737153	84834.7098480662	83810.9841804703	0.2187066724	392.6193333333	0.6666666667	
83810.1729787389	83788.8954535127	250.5097139556	84834.0700615446	83810.1729787389	0.2182476189	391.4526666667	0.6666666667	
83809.9133919676	83787.2024342418	250.4080402778	84833.5225660602	83809.9133919676	0.2179390560	390.2566666667	0.6666666667	
83809.8734610279	83787.2024342418	250.4388368200	84832.7622202039	83809.8734610279	0.2174966597	388.7586666667	0.6666666667	
83809.4468403856	83787.2024342418	250.4809018289	84830.6879990299	83809.4468403856	0.2170660925	387.7920000000	0.6666666667	
83808.3886801203	83787.2024342418	250.1290285209	84830.1253363490	83808.3886801203	0.2168681548	386.5860000000	0.6666666667	
83807.9046164950	83785.5450704694	250.2874141532	84828.4129004677	83807.9046164950	0.2164121833	384.6060000000	0.6666666667	
83807.2180468837	83785.3392317891	249.8955331567	84826.9047418237	83807.2180468837	0.2160645271	383.3653333333	0.6666666667	
83806.6849183043	83785.3392317891	249.6193976281	84826.1370908221	83806.6849183043	0.2155313162	381.5600000000	0.6666666667	
83806.1821777622	83785.3392317891	249.5255333013	84824.6423694491	83806.1821777622	0.2151344938	380.7046666667	0.6666666667	
83805.8609754841	83784.7011581063	249.2247861356	84823.4891111652	83805.8609754841	0.2147083142	379.4800000000	0.6666666667	
83805.7614357273	83784.7011581063	249.2173095303	84820.7588359714	83805.7614357273	0.2142115620	377.5926666667	0.6666666667	
83805.5670776963	83784.0837106109	249.0447183642	84820.1767262816	83805.5670776963	0.2138660255	376.3586666667	0.6666666667	
83805.0394801299	83784.0837106109	248.8522422729	84819.9865717689	83805.0394801299	0.2131905829	374.9293333333	0.6666666667	
83804.7229291995	83784.0288862586	248.7963106037	84818.6086633801	83804.7229291995	0.2128113550	373.4680000000	0.6666666667	
83804.4505528609	83784.0063884854	248.7661074702	84818.3414511879	83804.4505528609	0.2124927911	372.0920000000	0.6666666667	
83803.7853413820	83784.0063884854	248.5001652676	84817.4739286304	83803.7853413820	0.2121067532	370.6393333333	0.6666666667	
83802.8569422166	83782.6699644327	248.4910237087	84816.6677573323	83802.8569422166	0.2116413912	368.5733333333	0.6666666667	
83802.5213052829	83782.4836030602	248.1930922620	84816.5434180697	83802.5213052829	0.2113066545	367.1000000000	0.6666666667	
83801.4028513432	83782.4836030602	248.7915745157	84815.3494762381	83801.4028513432	0.2109013806	365.8066666667	0.7000000000	
83801.2770104408	83782.4834451079	248.7529013874	84812.8594080607	83801.2770104408	0.2106581441	364.9366666667	0.7000000000	
83800.9591354926	83782.4834451079	248.8104610987	84812.7802393834	83800.9591354926	0.2104133918	364.1866666667	0.7000000000	
83800.3096330166	83781.9262310863	248.8206880401	84811.8781924248	83800.3096330166	0.2099710205	362.8040000000	0.7000000000	
83799.8667442799	83781.9262310863	248.8015601658	84811.4500912030	83799.8667442799	0.2100162503	363.1213333333	0.7000000000	
83799.4063542287	83781.6962078214	248.8297310721	84808.4764146805	83799.4063542287	0.2096911682	361.7826666667	0.7000000000	
83798.7185964982	83781.3007369637	249.1631606176	84803.8229039311	83798.7185964982	0.2095272183	361.8040000000	0.7000000000	
83798.5870860020	83780.6211695075	249.1564822147	84801.7932537198	83798.5870860020	0.2093210801	360.7533333333	0.7000000000	
83798.3254911502	83780.0734132528	249.3723362590	84801.3444412748	83798.3254911502	0.2090331209	359.1933333333	0.7000000000	
83798.0554864804	83779.9433723092	249.1787164799	84800.6626553337	83798.0554864804	0.2088476275	358.9373333333	0.7000000000	
83797.6147990425	83779.9433723092	249.4724710218	84799.5649918914	83797.6147990425	0.2086576607	357.8606666667	0.7000000000	
83797.4650308490	83779.9433723092	249.4280733920	84797.8733196855	83797.4650308490	0.2083488702	356.2913333333	0.7000000000	
83797.1469222506	83777.6510551572	249.5561957931	84797.0900820692	83797.1469222506	0.2081040037	355.7746666667	0.7000000000	
83796.2917773922	83774.4916900992	249.7421345001	84796.1130763094	83796.2917773922	0.2077487212	354.4253333333	0.7000000000	
83795.0469639897	83770.1451167464	250.0729126864	84795.3542877237	83795.0469639897	0.2074403267	353.7426666667	0.7000000000	
83794.4976242383	83770.1451167464	250.7191512097	84793.8209518790	83794.4976242383	0.2071435801	352.8006666667	0.7000000000	
83793.8700457414	83770.1451167464	251.0145464494	84793.0153329174	83793.8700457414	0.2069992564	352.1393333333	0.7000000000	
83792.8836691380	83767.1304747462	251.5644978468	84791.5707462033	83792.8836691380	0.2069156547	352.5520000000	0.7000000000	
83792.0797046026	83767.0666053891	252.1574723302	84790.3605509798	83792.0797046026	0.2068298586	352.3333333333	0.7000000000	
