Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84717.7932585279	84741.1417260766	346.9200099911	96599.2667527993	84717.7932585279	0.7144346012	1979.4200000000	0.3333333333	
84696.1029011011	84702.1662235260	353.3530954519	96539.7930388649	84696.1029011011	0.7128913129	1977.0840000000	0.3333333333	
84677.5869161884	84702.1662235260	344.4376302070	96318.5198897123	84677.5869161884	0.7094366770	1966.9853333333	0.3333333333	
84668.0290719867	84661.0073834658	343.4494946956	96318.5198897123	84668.0290719867	0.7071248175	1962.1860000000	0.3666666667	
84651.8273861210	84649.9681770802	342.3633055013	96316.4461028576	84651.8273861210	0.7035570078	1956.3786666667	0.4000000000	
84638.7924234072	84646.4545816183	340.1115745823	96335.4550675551	84638.7924234072	0.7000919656	1941.2813333333	0.4333333333	
84609.8533886671	84602.2005468607	329.4810575607	96225.6966167688	84609.8533886671	0.6960345130	1933.6566666667	0.4333333333	
84580.6406475107	84594.3935841322	322.1239085074	96181.4072463910	84580.6406475107	0.6935953487	1931.0320000000	0.4333333333	
84566.3619818290	84573.7810894847	330.4334193233	96021.7766122023	84566.3619818290	0.6907972913	1921.7466666667	0.4333333333	
84538.8794249296	84537.9266560078	320.9680771722	95945.0916800896	84538.8794249296	0.6877986903	1918.9693333333	0.4666666667	
84524.6752533317	84536.6325438023	312.2652230388	95699.2241858443	84524.6752533317	0.6851591814	1915.2213333333	0.4666666667	
84512.5171671311	84536.6325438023	315.1993374695	95689.4524191817	84512.5171671311	0.6826949864	1907.4560000000	0.4666666667	
84498.1438842416	84489.2497673631	313.8933475654	95549.1026265423	84498.1438842416	0.6800346508	1896.7073333333	0.5333333333	
84482.7009101709	84468.1095302105	317.8251948310	95536.6819285353	84482.7009101709	0.6782210492	1897.4720000000	0.5666666667	
84477.6595801115	84464.3709868193	317.0064555199	95466.4117906491	84477.6595801115	0.6751985129	1891.7086666667	0.5666666667	
84466.2572290500	84444.2766606808	313.3518017339	95304.3115456899	84466.2572290500	0.6738859954	1884.3226666667	0.6000000000	
84455.4505222042	84433.1987217069	306.5742622761	95262.7380494277	84455.4505222042	0.6716897428	1883.3133333333	0.6333333333	
84440.0667365392	84416.9127225876	308.2090814314	95118.9469467600	84440.0667365392	0.6701024361	1876.2653333333	0.6333333333	
84430.1547700167	84416.4978921413	302.4389536437	94826.1384392778	84430.1547700167	0.6661380061	1865.2360000000	0.6333333333	
84417.3845133185	84410.4938238859	303.8087827454	94611.3173079491	84417.3845133185	0.6661926082	1866.5186666667	0.6333333333	
84397.4137056867	84404.0664196014	299.4051880810	94224.2921984196	84397.4137056867	0.6642369863	1865.1246666667	0.6333333333	
84387.2448569536	84404.0664196014	288.1554995146	94121.3208506505	84387.2448569536	0.6616423387	1859.8026666667	0.7000000000	
84368.2753445705	84391.9306546450	285.9224942247	94072.3386761546	84368.2753445705	0.6583488085	1848.1666666667	0.7000000000	
84361.1862006783	84384.7432211041	284.3775983748	94086.2424106399	84361.1862006783	0.6550054597	1843.5820000000	0.7000000000	
84350.9726591905	84383.3495989442	285.2300027294	93942.2896581888	84350.9726591905	0.6537421943	1839.7506666667	0.7333333333	
84333.4850867589	84381.7682310939	291.7474275098	94027.8874721130	84333.4850867589	0.6502774068	1831.4020000000	0.7333333333	
84324.5296803117	84376.4553770423	301.3821864285	94025.9217920899	84324.5296803117	0.6499861163	1827.7853333333	0.7333333333	
84315.4551360011	84376.4553770423	298.9367442230	93914.3789763252	84315.4551360011	0.6476051003	1824.5246666667	0.7333333333	
84300.7882445057	84359.4317451119	299.6852324249	93827.5127812227	84300.7882445057	0.6465598293	1820.6653333333	0.7666666667	
84290.8034527302	84359.4317451119	303.5849762280	93794.2201890548	84290.8034527302	0.6441872836	1814.7953333333	0.7666666667	
84279.2669201891	84349.8295828700	303.6392692529	93690.4588163892	84279.2669201891	0.6411475509	1807.8553333333	0.8000000000	
84260.0310573975	84341.1808073521	310.7077045760	93646.0265775522	84260.0310573975	0.6392361381	1800.9066666667	0.8000000000	
84253.1712800264	84321.5173020959	309.8211579875	93564.3645229936	84253.1712800264	0.6368709118	1797.2120000000	0.8000000000	
84239.6264762680	84303.4578621387	314.4052128371	93511.7429931958	84239.6264762680	0.6343304213	1791.1200000000	0.8000000000	
84229.1917341948	84296.9559922814	308.3282301115	93402.9991538326	84229.1917341948	0.6312088524	1779.3960000000	0.8333333333	
84221.9002477328	84284.8043337464	308.7282524722	93293.5268328587	84221.9002477328	0.6282841144	1772.3873333333	0.8333333333	
84209.9532754223	84280.2672669291	315.3187463750	93275.4535342256	84209.9532754223	0.6272881054	1771.2280000000	0.8333333333	
84197.1095103025	84280.2672669291	318.4062944460	93292.3476481438	84197.1095103025	0.6261554954	1770.8120000000	0.8333333333	
84187.0156366626	84256.4840644598	317.8736382417	93406.7379431923	84187.0156366626	0.6243537832	1763.5693333333	0.8333333333	
84169.1072458029	84227.0311802626	306.8883690564	93300.7433982690	84169.1072458029	0.6226944983	1757.6473333333	0.9000000000	
84159.4137821595	84216.8611586094	305.4882061547	93111.1054686705	84159.4137821595	0.6182490886	1748.6033333333	0.9000000000	
84154.3774122993	84196.3697865605	305.6325963906	92930.1517580946	84154.3774122993	0.6158622291	1746.9173333333	0.9000000000	
84147.2311183810	84183.5774227977	307.8135732908	92966.3314649463	84147.2311183810	0.6117927811	1734.5886666667	0.9000000000	
84139.9565728505	84182.6726391912	306.9091628556	92986.9313650330	84139.9565728505	0.6092066730	1724.9113333333	0.9000000000	
84133.3420450489	84182.6726391912	308.3383501078	92977.8503168623	84133.3420450489	0.6073466719	1723.9806666667	0.9000000000	
84128.9350252350	84180.8690026402	309.3338196563	92874.5208575328	84128.9350252350	0.6054484606	1713.6853333333	0.9000000000	
84116.7347477873	84165.7364189625	311.6655095507	92886.6268910964	84116.7347477873	0.6046708162	1709.0260000000	0.9000000000	
84112.2006110350	84146.2515637279	310.6420789096	92844.3297737837	84112.2006110350	0.6022322049	1705.9406666667	0.9000000000	
84099.9264278014	84134.8124325275	309.9371489595	92878.1921796004	84099.9264278014	0.5993901770	1697.4220000000	0.9000000000	
84095.2269020677	84134.8124325275	309.8815232379	92862.9237197836	84095.2269020677	0.5989562837	1696.8840000000	0.9000000000	
84086.9409077366	84133.2503676414	310.6332917195	92805.8928108215	84086.9409077366	0.5968156135	1689.4386666667	0.9000000000	
84076.4673595627	84114.9349182844	300.7015524375	92895.4789517323	84076.4673595627	0.5935233627	1686.0060000000	0.9333333333	
84063.2964083552	84114.9349182844	311.6351672093	92834.3170674642	84063.2964083552	0.5926019930	1689.5000000000	0.9333333333	
84053.4960970283	84110.8526438475	306.4128515005	92884.0010259549	84053.4960970283	0.5908576765	1677.3200000000	0.9333333333	
