Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84097.9404275616	84105.1264733076	378.7835271959	84113.0423975984	84097.9404275616	0.0173012634	26.0640000000	0.6000000000	
84097.3748984933	84104.9711376429	378.9357889940	84114.5699418585	84097.3748984933	0.0173321058	25.8060000000	0.6000000000	
84096.1963086327	84104.9234360456	379.5177820678	84115.1069725553	84096.1963086327	0.0179129286	26.6053333333	0.6000000000	
84095.0912440817	84104.9234360456	379.8411284805	84116.1107640465	84095.0912440817	0.0184016744	27.8160000000	0.6000000000	
84094.3270378311	84103.3404886723	379.9904235914	84113.8295246164	84094.3270378311	0.0180275318	27.7660000000	0.6000000000	
84094.0992219249	84103.3073544502	379.9876797847	84113.6847896377	84094.0992219249	0.0174002815	26.6706666667	0.6000000000	
84092.2272416949	84103.3037692308	380.7300958848	84113.4240169327	84092.2272416949	0.0176181172	26.3073333333	0.6000000000	
84091.8170017997	84103.3037692308	380.8531541739	84112.6110411684	84091.8170017997	0.0174230226	25.5446666667	0.6000000000	
84090.7867900531	84103.3037692308	381.6506862727	84111.0489043593	84090.7867900531	0.0172100545	25.7526666667	0.6000000000	
84090.2564074596	84102.8807818890	381.9099239491	84109.6326674024	84090.2564074596	0.0165089585	25.0153333333	0.6000000000	
84089.8642626405	84102.6767879725	381.7585919071	84105.0642535090	84089.8642626405	0.0160875248	24.0220000000	0.6000000000	
84089.1220071912	84102.6767879725	381.5154377697	84103.3885815740	84089.1220071912	0.0158519671	22.7846666667	0.6000000000	
84088.8158525030	84102.6767879725	381.7316043875	84102.9381784797	84088.8158525030	0.0159101233	23.5486666667	0.6000000000	
84088.5524454713	84102.6767879725	381.8072319634	84102.0894481738	84088.5524454713	0.0162948997	24.2586666667	0.6000000000	
84088.0542638898	84102.6767879725	381.5007723693	84102.2494019071	84088.0542638898	0.0162123475	24.3473333333	0.6000000000	
84086.2784698606	84100.2822205424	382.4168744268	84102.1356172363	84086.2784698606	0.0166676950	24.7306666667	0.6000000000	
84085.6750020385	84100.2822205424	382.5000473005	84103.0600936214	84085.6750020385	0.0170093993	24.9486666667	0.6000000000	
84085.2018492420	84100.2822205424	382.6340301929	84102.8865580757	84085.2018492420	0.0166060512	25.1846666667	0.6000000000	
84084.2172283928	84100.2822205424	382.9315616187	84102.9355612397	84084.2172283928	0.0169820056	25.9233333333	0.6000000000	
84083.8599388798	84100.2116903663	383.1132243138	84102.6399321357	84083.8599388798	0.0166075167	25.0366666667	0.6000000000	
84083.6296917001	84100.2116903663	383.3669068171	84100.5792140961	84083.6296917001	0.0162036465	24.4600000000	0.6000000000	
84083.5178590814	84100.2081051469	383.3880113116	84099.2915534973	84083.5178590814	0.0157820202	23.7506666667	0.6000000000	
84082.8028322260	84100.2081051469	383.3262212000	84098.4380420049	84082.8028322260	0.0157390389	23.7640000000	0.6000000000	
84082.4446331461	84100.2081051469	383.3435345549	84096.5452602506	84082.4446331461	0.0156214670	23.3573333333	0.6000000000	
84081.9821193814	84099.9276772141	383.0735058452	84096.4220487078	84081.9821193814	0.0154785600	22.8640000000	0.6000000000	
84081.6647685568	84096.7141374946	383.0315953410	84096.1545913418	84081.6647685568	0.0152949835	22.7126666667	0.6000000000	
