44.072376 6.835655 17.364268 53.937136 19.125601 5.091418 33.590541 21.534455 0.145867 5.732960 6.539496 0.516015 0.781502 1.118270 1.942315 0.588533
29.326093 15.160140 43.047370 37.054801 7.301346 26.941169 5.501463 53.255633 4.812049 5.763030 1.492366 1.766799 2.123200 2.595450 3.038983 10.130740
41.254426 6.340135 10.840537 40.881827 8.948852 25.157835 45.613912 23.695950 0.275936 4.424933 4.425185 4.425208 1.165705 1.489753 2.147450 50.344459
32.663959 17.421645 32.242366 51.719550 7.951069 25.617570 20.140893 4.210488 2.101258 1.176109 1.176523 4.458758 4.712126 4.967628 5.237371 13.094941
47.127825 10.320597 36.327186 39.592939 17.140045 36.159836 41.663546 0.000000 2.028509 3.824605 4.284662 4.672930 5.037314 5.438381 0.247697 0.993393
-5.998552 10.578430 52.429036 50.481409 15.310919 0.000000 12.146287 31.666313 0.514633 3.274705 3.472569 3.847672 4.463340 5.078110 5.486983 14.407331
33.850378 12.181573 43.604823 60.000000 1.248447 19.267255 6.093387 47.546582 5.660954 6.097377 0.354649 0.749742 1.165371 1.649582 2.105018 6.017391
19.835892 9.844038 21.438045 32.035353 16.393329 7.990782 11.479310 18.345583 2.311845 0.641785 2.476998 3.232856 3.824896 4.324322 -0.839229 1.381541
4.639789 3.392699 42.719871 42.189786 2.660122 12.641122 29.616679 33.844816 0.592540 4.220333 4.221001 -0.163589 -0.039859 0.103912 0.752215 13.444739
9.016949 15.341508 50.833325 55.473861 0.000000 27.895909 6.308793 28.493904 0.235438 1.475474 1.836384 2.455770 4.137741 4.784294 5.208960 2.271627
30.476078 10.419050 10.565012 30.330703 4.520009 8.007479 19.257628 26.887688 2.325211 3.405286 3.725447 4.056341 4.386073 4.734878 -0.424018 2.084397
21.443357 13.934658 46.524558 33.182830 4.606235 14.546037 8.913906 46.410603 4.629764 0.713088 1.193099 1.546267 1.924430 2.376336 2.766355 6.678516
7.203696 7.542520 34.327728 37.357858 32.422848 9.298619 57.153417 32.838270 1.590823 2.717960 2.718054 8.647646 0.426137 0.451551 0.499196 16.708808
-5.999852 19.915091 33.761772 20.149051 23.541232 0.000000 16.653911 31.653284 6.702689 2.745800 2.896526 3.184197 4.323379 5.312787 5.670179 20.041598
21.757585 3.416621 8.073690 18.011310 37.579598 16.993785 60.000000 21.775392 3.273447 3.887526 4.246604 4.563966 4.905486 5.246964 -0.721719 6.129398
20.765094 15.006653 39.478461 40.602204 0.000000 19.547455 39.274755 18.818705 2.529032 1.752125 5.364740 5.397612 0.466375 0.466563 0.467550 62.606397
26.952566 12.358530 40.068853 37.792653 16.397445 8.180990 20.619045 50.855136 5.162357 5.657150 6.491407 0.559158 0.926990 1.417399 2.127882 2.376454
30.262236 6.310278 13.844853 23.854856 5.553618 22.057232 36.531241 21.330870 2.130593 3.803581 4.216787 4.593165 4.967982 5.384264 6.469625 0.316740
5.234626 3.221641 25.591957 28.394008 2.720788 10.911279 9.110894 33.957328 2.279758 3.115738 3.533744 4.152698 4.841354 5.411459 -0.588476 28.801434
13.040164 8.686376 41.665399 40.147952 12.401295 1.539818 25.280619 24.117444 1.082841 4.523115 5.475202 5.832457 6.069676 -0.021708 0.792293 2.735982
14.017337 5.118559 60.000000 60.000000 38.343302 0.000000 55.939762 45.266826 4.869823 4.974154 5.964004 6.218072 0.163389 0.402273 2.436554 1.326730
49.618174 8.832564 18.663796 53.723919 26.546776 23.026385 50.412715 13.015546 0.357401 4.428542 0.595999 0.786655 1.015623 1.296559 1.829657 1.109082
